;SSR;MSE;nr_variables_deleted;nr_correct_variables_deleted
0;0.03830959119266046;0.0015323836477064185;6;0
1;0.04073476301849623;0.0016293905207398493;6;0
2;0.040904283867149456;0.0016361713546859781;7;0
3;0.04082603622953232;0.0016330414491812929;6;0
4;0.04036985615886306;0.0016147942463545222;6;0
5;0.037523229106668214;0.0015009291642667285;6;0
6;0.04027869024823065;0.001611147609929226;6;0
7;0.040186710241503;0.00160746840966012;6;0
8;0.03988520506791506;0.0015954082027166026;6;0
9;0.042478288708295335;0.0016991315483318133;5;0
10;0.03998845393287427;0.001599538157314971;7;0
11;0.03533163349272475;0.00141326533970899;6;0
12;0.04146641790190383;0.0016586567160761531;7;0
13;0.04033896575051074;0.0016135586300204297;6;0
14;0.04059982219951332;0.001623992887980533;6;0
15;0.040262049247201115;0.0016104819698880446;6;0
16;0.041331969060211075;0.001653278762408443;7;0
17;0.04119036911175484;0.0016476147644701935;6;0
18;0.040799597859199344;0.0016319839143679737;6;0
19;0.03586787210549248;0.001434714884219699;5;0
20;0.040464804140374726;0.001618592165614989;6;0
21;0.03945262152641497;0.0015781048610565987;5;0
22;0.03982072973794884;0.0015928291895179537;6;0
23;0.0411486477242905;0.00164594590897162;6;0
24;0.040073681747493005;0.0016029472698997202;6;0
25;0.04001619060943633;0.0016006476243774531;6;0
26;0.04167997348654;0.0016671989394615998;7;0
27;0.04092910410935627;0.0016371641643742507;6;0
28;0.04031089039034395;0.0016124356156137578;6;0
29;0.040070510557102326;0.0016028204222840931;7;0
30;0.04046964001862986;0.0016187856007451944;7;0
31;0.041172492789794075;0.001646899711591763;6;0
32;0.04001090784561378;0.0016004363138245512;6;0
33;0.034987287870985685;0.0013994915148394275;5;0
34;0.04215426677273521;0.0016861706709094084;6;0
35;0.040877395771516084;0.0016350958308606433;6;0
36;0.04017608855166867;0.0016070435420667468;6;0
37;0.04028505144152823;0.0016114020576611294;6;0
38;0.04100415611566197;0.001640166244626479;6;0
39;0.04054092217408667;0.0016216368869634667;7;0
40;0.04038395535498518;0.0016153582141994072;6;0
41;0.038622980490847045;0.001544919219633882;6;0
42;0.041350770300131026;0.001654030812005241;6;0
43;0.04214611797029839;0.0016858447188119355;6;0
44;0.040088444758955566;0.0016035377903582226;6;0
45;0.0399174007111861;0.0015966960284474441;6;0
46;0.0403369345056384;0.0016134773802255358;7;0
47;0.04222559538864768;0.0016890238155459073;7;0
48;0.04240924212531147;0.0016963696850124587;6;0
49;0.04126610052550572;0.001650644021020229;6;0
50;0.040671451461519244;0.0016268580584607698;5;0
51;0.04027526442773783;0.0016110105771095131;7;0
52;0.040168556893739486;0.0016067422757495794;6;0
53;0.035465421220514985;0.0014186168488205995;6;0
54;0.04136356478739707;0.0016545425914958828;6;0
55;0.04236910855262438;0.001694764342104975;6;0
56;0.039777899431274244;0.0015911159772509698;7;0
