;SSR;MSE;nr_variables_deleted;nr_correct_variables_deleted
0;1.5952950685908203;0.06381180274363281;2;0
1;1.646269161246152;0.06585076644984608;2;0
2;1.6459290639662958;0.06583716255865184;2;0
3;1.6480983731835201;0.0659239349273408;2;0
4;1.643815650983883;0.06575262603935532;2;0
5;1.5950505876171512;0.06380202350468606;2;0
6;1.6436155788483082;0.06574462315393233;2;0
7;1.5841931243267748;0.063367724973071;1;0
8;1.6246296480703908;0.06498518592281563;2;0
9;1.637184786636925;0.065487391465477;2;0
10;1.640313208772562;0.06561252835090248;2;0
11;1.527292182024305;0.0610916872809722;1;0
12;1.6523233621808613;0.06609293448723445;2;0
13;1.6413835955733442;0.06565534382293377;2;0
14;1.649408405647626;0.06597633622590504;2;0
15;1.6463129253636026;0.0658525170145441;2;0
16;1.6549014032130178;0.06619605612852071;2;0
17;1.655553243377988;0.06622212973511953;2;0
18;1.6430137796706206;0.06572055118682482;2;0
19;1.5310548429903104;0.06124219371961241;1;0
20;1.6423013325742808;0.06569205330297123;1;0
21;1.5933667345756224;0.0637346693830249;1;0
22;1.589970588103235;0.0635988235241294;1;0
23;1.6466009622642215;0.06586403849056886;2;0
24;1.6410937589460939;0.06564375035784376;2;0
25;1.639714296745461;0.06558857186981844;2;0
26;1.6431488724204797;0.06572595489681919;1;0
27;1.6455137639895165;0.06582055055958067;2;0
28;1.649718345693982;0.06598873382775927;2;0
29;1.6431933548566335;0.06572773419426534;2;0
30;1.6089248942787797;0.06435699577115118;2;0
31;1.6478587404772935;0.06591434961909175;2;0
32;1.6386812843634695;0.06554725137453878;2;0
33;1.5278350761234798;0.061113403044939195;1;0
34;1.648555152880209;0.06594220611520836;1;0
35;1.644883500632843;0.06579534002531372;2;0
36;1.6407986975977111;0.06563194790390844;2;0
37;1.6367953668365678;0.0654718146734627;2;0
38;1.6534187609596105;0.06613675043838442;1;0
39;1.6530441411409196;0.06612176564563678;2;0
40;1.6371529943780643;0.06548611977512257;2;0
41;1.5719845601467062;0.06287938240586825;1;0
42;1.6469698724747464;0.06587879489898986;2;0
43;1.6486734979675604;0.06594693991870242;2;0
44;1.641456556415668;0.06565826225662671;2;0
45;1.6340698788482013;0.06536279515392805;2;0
46;1.6487160164150356;0.06594864065660143;2;0
47;1.6502238567443852;0.0660089542697754;1;0
48;1.6467110698679142;0.06586844279471657;2;0
49;1.651864217201896;0.06607456868807585;2;0
50;1.6464911499869834;0.06585964599947934;2;0
51;1.6397058106451887;0.06558823242580755;2;0
52;1.6457918776786433;0.06583167510714573;2;0
53;1.5810910063195631;0.06324364025278252;2;0
54;1.6491813807089641;0.06596725522835857;1;0
55;1.6380636856383723;0.0655225474255349;2;0
56;1.640481769450821;0.06561927077803284;2;0
57;1.6479369516610616;0.06591747806644246;1;0
58;1.6500955016251975;0.06600382006500789;2;0
59;1.6410682505206036;0.06564273002082414;2;0
60;1.6514875494603871;0.06605950197841548;2;0
61;1.6464209391780051;0.0658568375671202;2;0
62;1.5940621667997126;0.0637624866719885;1;0
63;1.6513490574207605;0.06605396229683042;2;0
64;1.6496092401047746;0.06598436960419099;2;0
65;1.6316246753555208;0.06526498701422083;2;0
66;1.5395580903113302;0.06158232361245321;0;0
67;1.6512682946263009;0.06605073178505204;2;0
68;1.6437283218708845;0.06574913287483537;1;0
69;1.6250863046295108;0.06500345218518043;1;0
70;1.6434284733672309;0.06573713893468923;2;0
71;1.643993934181032;0.06575975736724128;1;0
72;1.641210635590901;0.06564842542363604;1;0
73;1.636118314881969;0.06544473259527876;2;0
74;1.6460841262845014;0.06584336505138005;2;0
75;1.5754193326551487;0.06301677330620595;2;0
76;1.566763740347279;0.06267054961389115;2;0
77;1.6438152862849393;0.06575261145139757;2;0
78;1.6478566742838578;0.06591426697135432;1;0
79;1.6457252843990178;0.06582901137596071;2;0
80;1.6470705122197093;0.06588282048878838;2;0
81;1.6508599677651055;0.06603439871060422;2;0
82;1.6543100893881242;0.06617240357552497;1;0
83;1.6464775203848905;0.06585910081539562;2;0
84;1.6232498560000665;0.06492999424000266;1;0
85;1.6501931901452305;0.06600772760580922;2;0
86;1.6015579132168134;0.06406231652867253;1;0
87;1.6520591228475148;0.06608236491390058;2;0
88;1.6418337313022489;0.06567334925208995;2;0
89;1.6427911404036304;0.06571164561614522;2;0
90;1.6470678118902236;0.06588271247560894;2;0
91;1.5214640256800513;0.06085856102720205;1;0
92;1.642923107846306;0.06571692431385225;2;0
93;1.6523876158394424;0.06609550463357769;2;0
94;1.6498333294155776;0.0659933331766231;2;0
95;1.6463470461380822;0.0658538818455233;1;0
96;1.650069971506713;0.06600279886026852;2;0
97;1.6447864486704937;0.06579145794681975;2;0
98;1.6451617515197186;0.06580647006078874;2;0
99;1.578778093070637;0.06315112372282548;2;0
100;1.650960693082351;0.06603842772329405;2;0
101;1.6463503794323884;0.06585401517729554;2;0
102;1.651073068791045;0.06604292275164181;2;0
103;1.642792326392586;0.06571169305570344;2;0
104;1.6499431128449484;0.06599772451379794;1;0
105;1.6489108032752475;0.0659564321310099;1;0
106;1.6144483999157635;0.06457793599663054;1;0
107;1.6532368187168243;0.06612947274867297;2;0
108;1.6538034674494524;0.06615213869797809;2;0
109;1.650783605057333;0.06603134420229333;2;0
110;1.633958433917615;0.0653583373567046;2;0
111;1.6426515426420991;0.06570606170568397;2;0
112;1.6350326284848324;0.0654013051393933;2;0
113;1.6381008035143823;0.06552403214057528;2;0
114;1.6527442032929502;0.06610976813171801;1;0
115;1.5438842349111304;0.061755369396445214;1;0
116;1.6324396642983188;0.06529758657193276;2;0
117;1.6462343778237076;0.0658493751129483;2;0
118;1.636501004097615;0.0654600401639046;2;0
119;1.646188368308355;0.06584753473233419;2;0
120;1.649977416270143;0.06599909665080572;2;0
121;1.6378432825329399;0.0655137313013176;1;0
122;1.6496620012760794;0.06598648005104318;2;0
123;1.6480186062218083;0.06592074424887233;2;0
124;1.6259854383415004;0.06503941753366002;2;0
125;1.654028007188495;0.0661611202875398;2;0
126;1.6497691768939449;0.0659907670757578;2;0
127;1.6483589209081106;0.06593435683632443;2;0
128;1.644260212659692;0.06577040850638767;2;0
129;1.6524701790098646;0.06609880716039458;2;0
130;1.6446869315556583;0.06578747726222633;1;0
131;1.6480227563656407;0.06592091025462563;2;0
132;1.6415260405965593;0.06566104162386237;2;0
133;1.6565152208787541;0.06626060883515017;2;0
134;1.646305429940654;0.06585221719762617;2;0
