;SSR;MSE;nr_variables_deleted;nr_correct_variables_deleted
321;0.300786211669447;0.012031448466777884;7;0
322;0.34486982182742276;0.013794792873096907;7;0
323;0.29361017386295396;0.011744406954518161;7;0
324;0.3275925559136001;0.013103702236544003;9;2
325;0.2973182367850702;0.011892729471402807;7;0
326;0.33418893203904637;0.013367557281561858;7;0
327;0.3412960694975577;0.013651842779902309;7;0
328;0.34527262869119485;0.01381090514764779;8;1
329;0.3289130313323957;0.013156521253295828;7;0
330;0.3365279085702156;0.013461116342808627;7;0
331;0.29576991083466814;0.011830796433386727;7;0
332;0.29810535868812854;0.011924214347525138;7;0
333;0.3318666006990618;0.013274664027962473;7;0
334;0.34524968258275585;0.013809987303310234;8;1
335;0.3116223720099314;0.01246489488039726;7;0
336;0.34205641453235713;0.013682256581294287;7;0
337;0.30815059692581254;0.012326023877032504;7;0
338;0.33375909008471616;0.013350363603388649;9;2
339;0.3228407278226747;0.01291362911290699;7;0
340;0.34547155267255053;0.013818862106902023;8;1
341;0.34538846574763665;0.01381553862990547;8;1
342;0.32809466672630755;0.013123786669052302;9;2
343;0.3291651193379682;0.013166604773518727;9;2
344;0.345636627846459;0.013825465113858362;8;1
345;0.345923440995608;0.01383693763982432;8;1
346;0.3270162048327776;0.013080648193311102;7;0
347;0.34539509741348573;0.01381580389653943;8;1
348;0.34542781781165927;0.01381711271246637;8;1
349;0.3445184401867383;0.013780737607469536;9;2
350;0.3428899909844966;0.013715599639379863;7;0
351;0.32244216107782137;0.012897686443112852;9;2
352;0.301880700884022;0.012075228035360881;7;0
353;0.34248152381388003;0.0136992609525552;7;0
354;0.31422191923837656;0.01256887676953506;7;0
355;0.3452141070873767;0.013808564283495068;8;1
356;0.3374011639850997;0.013496046559403986;7;0
357;0.31496319217750823;0.01259852768710033;7;0
358;0.3158378618701456;0.012633514474805825;7;0
359;0.30137429537522903;0.012054971815009162;7;0
360;0.33633045020962443;0.013453218008384978;7;0
361;0.3329592826754725;0.013318371307018895;9;2
362;0.3229284845488683;0.012917139381954733;9;2
363;0.33243833419546825;0.013297533367818727;9;2
364;0.3435867284665103;0.013743469138660409;7;0
365;0.29619493455431906;0.011847797382172766;7;0
366;0.33237698728365894;0.013295079491346357;9;2
367;0.3308477797047434;0.013233911188189734;9;2
368;0.3446074983550358;0.013784299934201433;7;0
369;0.3216945799202005;0.012867783196808015;7;0
370;0.3458978166242935;0.01383591266497174;8;1
371;0.31976597748201535;0.01279063909928061;7;0
372;0.34520701580154445;0.01380828063206178;8;1
373;0.3175961680834791;0.012703846723339162;7;0
374;0.3357418647547313;0.013429674590189254;9;2
375;0.3432849544411719;0.013731398177646873;9;2
376;0.3457238499557665;0.013828953998230658;7;0
377;0.33386276042850566;0.013354510417140227;9;2
378;0.32694895437774646;0.013077958175109856;7;0
379;0.3077899374404084;0.012311597497616336;7;0
380;0.3434851577446529;0.013739406309786118;9;2
381;0.32781139774716433;0.01311245590988657;7;0
382;0.31220460731344646;0.012488184292537861;7;0
383;0.342105048212659;0.01368420192850636;7;0
384;0.30940449186250424;0.01237617967450017;7;0
385;0.33001999236758484;0.013200799694703398;9;2
386;0.313616795636883;0.01254467182547532;7;0
387;0.32717266699321124;0.01308690667972845;7;0
388;0.3457434888680068;0.013829739554720272;8;1
389;0.34552147767706193;0.013820859107082474;8;1
390;0.299841089590853;0.011993643583634122;7;0
391;0.32740548817536347;0.013096219527014537;9;2
392;0.3458940222624647;0.013835760890498585;8;1
393;0.34286081637993354;0.013714432655197341;9;2
394;0.33518874850147823;0.013407549940059127;7;0
395;0.3375051805267488;0.013500207221069952;7;0
396;0.34560717939954505;0.0138242871759818;8;1
397;0.34432196230433526;0.013772878492173408;9;2
398;0.31333528358700924;0.012533411343480372;7;0
399;0.34594404168239534;0.013837761667295813;8;1
400;0.31995371196737626;0.012798148478695053;7;0
401;0.3144269557029614;0.012577078228118458;7;0
402;0.32658932408708824;0.01306357296348353;9;2
403;0.340940004406277;0.01363760017625108;9;2
404;0.3199448078067399;0.012797792312269598;7;0
405;0.31693313146188123;0.01267732525847525;7;0
406;0.29810210843204316;0.011924084337281725;7;0
407;0.3036242044299037;0.012144968177196142;7;0
408;0.3367394102864772;0.013469576411459088;7;0
409;0.3441989988198202;0.013767959952792808;9;2
410;0.30066437616688024;0.012026575046675212;7;0
411;0.30422254438459523;0.012168901775383807;7;0
412;0.29590868300760553;0.011836347320304221;7;0
413;0.3210623377892828;0.012842493511571313;7;0
414;0.324261330569315;0.012970453222772595;9;2
415;0.3278763044732861;0.013115052178931443;9;2
416;0.34595675198601056;0.013838270079440423;8;1
417;0.32324329376409394;0.012929731750563757;9;2
418;0.3456702289067159;0.013826809156268636;8;1
419;0.3455161587369074;0.013820646349476296;8;1
420;0.34564554111011014;0.013825821644404409;8;1
421;0.31865649817555963;0.012746259927022384;7;0
422;0.34529659398460993;0.013811863759384393;8;1
423;0.345754069274956;0.01383016277099824;8;1
424;0.30672784903123285;0.012269113961249316;7;0
425;0.3118414417339222;0.012473657669356888;7;0
426;0.30198218121827625;0.012079287248731045;7;0
427;0.2951697092486852;0.011806788369947408;7;0
428;0.30654025365131454;0.012261610146052582;7;0
429;0.34588447635468933;0.013835379054187573;8;1
430;0.33798803094878443;0.013519521237951377;9;2
431;0.29757842263371775;0.01190313690534871;7;0
432;0.2993075396395243;0.011972301585580967;7;0
433;0.33827637165616853;0.013531054866246743;7;0
434;0.34583624469563656;0.01383344978782546;8;1
435;0.296868934356666;0.011874757374266638;7;0
436;0.3452442192958566;0.013809768771834258;8;1
437;0.33236139210663435;0.013294455684265375;7;0
438;0.3390646723364346;0.013562586893457384;9;2
439;0.32737557810149315;0.013095023124059725;7;0
440;0.3397621216928644;0.013590484867714574;9;2
441;0.2937909100392425;0.0117516364015697;7;0
442;0.3460415292027673;0.013841661168110695;8;1
443;0.31698047260839163;0.012679218904335668;7;0
444;0.3047362688201791;0.012189450752807165;7;0
445;0.32232417718415013;0.012892967087366003;7;0
446;0.3110989343298608;0.012443957373194432;7;0
447;0.34563492711283045;0.013825397084513212;8;1
448;0.3286503430015703;0.013146013720062808;7;0
449;0.3303784642630832;0.013215138570523326;7;0
450;0.3098605484347971;0.012394421937391882;7;0
451;0.31051632846543414;0.012420653138617366;7;0
452;0.30074591008729823;0.012029836403491931;7;0
453;0.29961116439212354;0.011984446575684943;7;0
454;0.31995624299039793;0.012798249719615922;7;0
455;0.34490442724305953;0.013796177089722379;7;0
456;0.34530429156164344;0.013812171662465735;8;1
457;0.34088763583476356;0.013635505433390538;9;2
458;0.3076220673211855;0.012304882692847418;7;0
459;0.34595034447689105;0.01383801377907564;8;1
460;0.30158828228423185;0.012063531291369273;7;0
461;0.3458170199456395;0.013832680797825578;8;1
462;0.3397851299408148;0.013591405197632592;7;0
463;0.3073753324466667;0.012295013297866671;7;0
464;0.31631791902886275;0.012652716761154512;7;0
465;0.30247898360904896;0.012099159344361954;7;0
466;0.3440952986316926;0.01376381194526771;7;0
467;0.3123030421790786;0.012492121687163144;7;0
468;0.3323257376676729;0.013293029506706916;9;2
469;0.31788743862543944;0.012715497545017575;7;0
470;0.32336787368837816;0.01293471494753513;9;2
471;0.3277140239234864;0.013108560956939456;7;0
472;0.32241033045808043;0.01289641321832322;7;0
473;0.3261570007398508;0.01304628002959403;9;2
474;0.3456480579143659;0.013825922316574637;8;1
475;0.32219128370982775;0.01288765134839311;9;2
476;0.31831411114927505;0.012732564445971;7;0
477;0.3443461293627783;0.013773845174511133;9;2
478;0.29731097737543766;0.011892439095017504;7;0
479;0.324280015462194;0.01297120061848776;9;2
480;0.3076750518589111;0.012307002074356446;7;0
481;0.32205772478463757;0.0128823089913855;9;2
482;0.3024597047247747;0.012098388188990988;7;0
483;0.32133997468516823;0.012853598987406728;7;0
484;0.3338093820107538;0.013352375280430153;7;0
485;0.30363432801989915;0.012145373120795966;7;0
486;0.3307508598798176;0.013230034395192705;7;0
487;0.34583806153089774;0.01383352246123591;8;1
488;0.3395596501976;0.013582386007903995;7;0
489;0.29324079517445395;0.011729631806978152;7;0
490;0.32587357833988667;0.013034943133595472;7;0
491;0.345866930218822;0.013834677208752883;8;1
492;0.34083085735999513;0.013633234294399806;7;0
493;0.2976014093313483;0.011904056373253926;7;0
494;0.3290874876930104;0.013163499507720413;9;2
495;0.34550543043260384;0.013820217217304153;8;1
496;0.33114100662026913;0.013245640264810758;9;2
497;0.2980851603622699;0.011923406414490793;7;0
498;0.3439510906392446;0.013758043625569785;9;2
499;0.2951899917196677;0.01180759966878671;7;0
