;SSR;MSE;nr_variables_deleted;nr_correct_variables_deleted
0;0.03597109460605138;0.0014388437842420552;6;
1;0.03881021275400239;0.0015524085101600957;6;
2;0.040044966876632684;0.0016017986750653075;6;
3;0.03846833493553076;0.0015387333974212303;6;
4;0.03908251320711484;0.0015633005282845935;6;
5;0.03730046472221056;0.0014920185888884225;6;
6;0.03916211872736443;0.001566484749094577;6;
7;0.037852502049984;0.00151410008199936;6;
8;0.03558400319451935;0.0014233601277807738;6;
9;0.03833137524247451;0.0015332550096989802;6;
10;0.0381850004015339;0.001527400016061356;6;
11;0.03854766207542604;0.0015419064830170415;6;
12;0.04136451126470684;0.0016545804505882736;6;
13;0.03788816926498944;0.0015155267705995775;6;
14;0.03794914647034385;0.001517965858813754;6;
15;0.036163211160008875;0.001446528446400355;6;
16;0.040003090852093234;0.0016001236340837293;6;
17;0.04077274053800194;0.0016309096215200776;6;
18;0.035935357988331966;0.0014374143195332787;6;
19;0.03890608531916584;0.0015562434127666335;6;
20;0.03552064166461585;0.001420825666584634;6;
21;0.03748661499953377;0.001499464599981351;6;
22;0.037915728034395746;0.0015166291213758298;6;
23;0.03838694263039338;0.0015354777052157351;6;
24;0.03599748947800515;0.001439899579120206;6;
25;0.03781907167437326;0.0015127628669749304;6;
26;0.04041285743682578;0.0016165142974730311;6;
27;0.038344357018517065;0.0015337742807406826;6;
28;0.03840926524456307;0.0015363706097825227;6;
29;0.039188879172470395;0.0015675551668988157;6;
30;0.03890556076338475;0.00155622243053539;6;
31;0.04009743600943052;0.0016038974403772208;6;
32;0.036973054529324326;0.001478922181172973;6;
33;0.03832265361377188;0.001532906144550875;6;
34;0.0394568193586699;0.0015782727743467962;6;
35;0.03767576445544351;0.0015070305782177403;6;
36;0.03837588982039309;0.0015350355928157235;6;
37;0.0384004177365585;0.00153601670946234;6;
38;0.037882273612695506;0.0015152909445078203;6;
39;0.04010317583006135;0.0016041270332024541;6;
40;0.04054759891208859;0.0016219039564835435;6;
41;0.03773979564442196;0.0015095918257768783;6;
42;0.03832988570354736;0.0015331954281418943;6;
43;0.041067446517448314;0.0016426978606979325;6;
44;0.03675017701693761;0.0014700070806775046;6;
45;0.038263456871061835;0.0015305382748424733;6;
46;0.03915773869104986;0.0015663095476419944;6;
47;0.0390951289654599;0.001563805158618396;6;
48;0.04074981170163047;0.001629992468065219;6;
49;0.04128960375110785;0.001651584150044314;6;
50;0.04063470449079596;0.0016253881796318384;6;
51;0.03792341964481104;0.0015169367857924415;6;
52;0.037988688828040885;0.0015195475531216355;6;
53;0.03794336573578634;0.0015177346294314538;6;
54;0.03789728134553263;0.0015158912538213052;6;
55;0.03930616514847109;0.0015722466059388434;6;
56;0.038499472942367365;0.0015399789176946945;6;
57;0.037248597031066526;0.001489943881242661;6;
58;0.03884827008068244;0.0015539308032272974;6;
59;0.03771418118438779;0.0015085672473755115;6;
60;0.041040112050317795;0.0016416044820127117;6;
61;0.03724896133737134;0.0014899584534948536;6;
62;0.03701677683205008;0.0014806710732820033;6;
63;0.03696623906130362;0.0014786495624521448;6;
64;0.04057447333619012;0.0016229789334476048;6;
65;0.0376091411225772;0.0015043656449030879;6;
66;0.036971198043259455;0.0014788479217303782;6;
67;0.04432899251673078;0.0017731597006692312;6;
68;0.03848790475561731;0.0015395161902246922;6;
69;0.03878003754417575;0.00155120150176703;6;
70;0.039708800913263176;0.001588352036530527;6;
71;0.038152373059568326;0.001526094922382733;6;
72;0.037357754515646935;0.0014943101806258773;6;
73;0.03799461616064887;0.0015197846464259548;6;
74;0.04030072085782587;0.0016120288343130348;6;
75;0.03811796416850857;0.0015247185667403428;6;
76;0.03708310279100672;0.0014833241116402687;6;
77;0.03919221373787303;0.0015676885495149212;6;
78;0.04020490620332965;0.001608196248133186;6;
79;0.03966949419909933;0.001586779767963973;6;
80;0.037969000275911886;0.0015187600110364754;6;
81;0.040394469873148764;0.0016157787949259506;6;
82;0.03908364672717706;0.0015633458690870825;6;
83;0.03813235335994477;0.0015252941343977908;6;
84;0.037805604469687934;0.0015122241787875173;6;
85;0.03834894385283106;0.0015339577541132424;6;
86;0.038315024113457115;0.0015326009645382846;6;
87;0.039639656447648566;0.0015855862579059426;6;
88;0.0363768583776397;0.001455074335105588;6;
89;0.037370871357004176;0.001494834854280167;6;
90;0.040276127071129035;0.0016110450828451615;6;
91;0.03786135425268101;0.0015144541701072403;6;
92;0.03933215554826998;0.0015732862219307992;6;
93;0.037230857176311576;0.001489234287052463;6;
94;0.040554838552543826;0.001622193542101753;6;
95;0.039186749970501665;0.0015674699988200665;6;
96;0.039064322297390944;0.0015625728918956378;6;
97;0.0371357236709732;0.001485428946838928;6;
98;0.038219515321572965;0.0015287806128629186;6;
99;0.036636804943312395;0.0014654721977324957;6;
100;0.038876014773533536;0.0015550405909413414;6;
101;0.03916832141381536;0.0015667328565526146;6;
102;0.03971949517845563;0.0015887798071382254;6;
103;0.038640586137820156;0.0015456234455128062;6;
104;0.03632372090605758;0.0014529488362423032;6;
105;0.041223959482950275;0.0016489583793180109;6;
106;0.03674208545642025;0.0014696834182568099;6;
107;0.04906103755372929;0.0019624415021491717;6;
108;0.0394657750202744;0.0015786310008109761;6;
109;0.039472867981515725;0.001578914719260629;6;
110;0.03663745529082144;0.0014654982116328577;6;
111;0.03878881210931388;0.0015515524843725554;6;
112;0.04102783908888805;0.0016411135635555222;6;
113;0.03774647280693374;0.0015098589122773496;6;
114;0.03826324199056771;0.0015305296796227082;6;
115;0.03700004552309489;0.0014800018209237956;6;
116;0.0387999514216746;0.001551998056866984;6;
117;0.04000245733382236;0.0016000982933528944;6;
118;0.036817215420453984;0.0014726886168181595;6;
119;0.03907839645414468;0.0015631358581657873;6;
120;0.04007132955737368;0.0016028531822949472;6;
121;0.038401775324373416;0.0015360710129749366;6;
122;0.041471878505097044;0.0016588751402038817;6;
123;0.03712777322614762;0.0014851109290459046;6;
124;0.06561695281333772;0.002624678112533509;6;
125;0.042233583178190634;0.0016893433271276254;6;
126;0.03833127066403339;0.0015332508265613358;6;
127;0.03940172213610441;0.0015760688854441764;6;
128;0.04092245035847697;0.0016368980143390789;6;
129;0.03981128048938833;0.0015924512195755333;6;
130;0.03880233070399667;0.0015520932281598667;6;
131;0.039239709928390404;0.001569588397135616;6;
132;0.03945166179574001;0.0015780664718296003;6;
133;0.04052480672467929;0.0016209922689871716;6;
134;0.037936351334055846;0.0015174540533622338;6;
135;0.03741739443878887;0.001496695777551555;6;
136;0.04240179782193044;0.0016960719128772176;6;
137;0.03802592172715508;0.0015210368690862033;6;
138;0.037581843222343016;0.0015032737288937206;6;
139;0.036446681452775104;0.0014578672581110042;6;
140;0.03684065264817426;0.0014736261059269703;6;
141;0.037089910852224295;0.0014835964340889718;6;
142;0.03849912922715148;0.001539965169086059;6;
143;0.037865441130351396;0.0015146176452140558;6;
144;0.050348905791072734;0.002013956231642909;6;
145;0.03831141435727243;0.0015324565742908971;6;
146;0.04060612676704885;0.0016242450706819539;6;
147;0.041482215886664314;0.0016592886354665727;6;
148;0.04091429160445893;0.0016365716641783574;6;
149;0.03917587991413452;0.0015670351965653808;6;
150;0.04015161179649724;0.0016060644718598896;6;
151;0.036616070706036716;0.0014646428282414686;6;
152;0.03775759468011346;0.0015103037872045383;6;
153;0.04145704606787137;0.0016582818427148549;6;
154;0.03727730614003884;0.0014910922456015535;6;
155;0.03861914959591351;0.0015447659838365405;6;
156;0.0385555875387555;0.00154222350155022;6;
157;0.041478832650644795;0.0016591533060257917;6;
158;0.03844452541619302;0.0015377810166477207;6;
159;0.038293110295839004;0.0015317244118335602;6;
160;0.037634034211928256;0.0015053613684771303;6;
161;0.03966846463764313;0.0015867385855057254;6;
162;0.03750136112268823;0.0015000544449075292;6;
163;0.03867594813797429;0.0015470379255189718;6;
164;0.040859551347000644;0.0016343820538800259;6;
165;0.038102747528418926;0.001524109901136757;6;
166;0.046748762487057414;0.0018699504994822967;6;
167;0.03875331709544671;0.0015501326838178683;6;
168;0.03835067862497999;0.0015340271449991996;6;
169;0.03940730153945843;0.001576292061578337;6;
