;SSR;MSE;nr_variables_deleted;nr_correct_variables_deleted
0;2.6303128674037666;0.10521251469615066;4;
1;2.445561505301928;0.09782246021207712;5;
2;2.6650291979579506;0.10660116791831803;4;
3;2.9750400972277578;0.11900160388911031;5;
4;3.0038637595518245;0.12015455038207298;5;
5;2.145497673133028;0.08581990692532113;5;
6;2.5769932207516173;0.10307972883006469;5;
7;3.636009565158809;0.14544038260635236;5;
8;3.7245005502807156;0.14898002201122862;5;
9;2.406884971777749;0.09627539887110997;5;
10;3.015507564096252;0.12062030256385008;5;
11;2.919062461016399;0.11676249844065596;4;
12;1.9423991348759333;0.07769596539503733;5;
13;2.590367705433912;0.10361470821735647;5;
14;2.242961847518186;0.08971847390072744;5;
15;2.784271795686976;0.11137087182747903;5;
16;2.433841239553091;0.09735364958212363;4;
17;3.3800960140102285;0.13520384056040913;5;
18;2.4391319674904346;0.09756527869961738;4;
19;2.9494083192859235;0.11797633277143695;5;
20;2.5858721263177413;0.10343488505270965;4;
21;2.809956417350527;0.11239825669402109;5;
22;2.4094850718844865;0.09637940287537945;5;
23;3.0226500305998174;0.1209060012239927;4;
24;2.2580122948805528;0.09032049179522211;5;
25;1.610133321740948;0.06440533286963791;5;
26;2.1029271671246197;0.08411708668498478;5;
27;2.0688846617180214;0.08275538646872085;5;
28;3.252796278412532;0.13011185113650128;5;
29;2.024226188444234;0.08096904753776936;6;
30;2.909690318680338;0.11638761274721351;5;
31;1.9597351006590127;0.0783894040263605;4;
32;3.612136187917918;0.14448544751671671;5;
33;4.061629695441348;0.16246518781765393;5;
34;1.9984106261982852;0.07993642504793141;4;
35;3.01638669426376;0.1206554677705504;5;
36;1.8206472752180376;0.0728258910087215;5;
37;3.1370330170611873;0.1254813206824475;4;
38;2.9994877532019077;0.11997951012807631;5;
39;3.326675012266832;0.13306700049067327;5;
40;3.1736347872813093;0.12694539149125236;5;
41;3.250423714860345;0.13001694859441382;5;
42;3.6178030935631442;0.14471212374252576;5;
43;1.5628300167388034;0.06251320066955214;5;
44;3.788004359750324;0.15152017439001297;5;
45;2.2074878088962455;0.08829951235584982;5;
46;2.7458157766911717;0.10983263106764687;4;
47;2.9942697009125396;0.11977078803650158;5;
48;3.493545116919824;0.13974180467679298;5;
49;2.9419521425201727;0.1176780857008069;5;
50;2.1338954358174664;0.08535581743269866;4;
