;SSR;MSE;nr_variables_deleted;nr_correct_variables_deleted
0;4.20999059389881;0.16839962375595235;9;2
1;4.174859318519208;0.1669943727407683;9;2
2;4.179925317117563;0.1671970126847025;9;2
3;4.210518450536398;0.1684207380214559;9;2
4;4.320322175548386;0.17281288702193542;9;2
5;4.122655721564301;0.16490622886257203;9;2
6;4.300902955201437;0.1720361182080575;9;2
7;4.083564608660215;0.16334258434640858;9;2
8;4.295804225168124;0.17183216900672493;9;2
9;4.065867476913569;0.16263469907654268;9;2
10;4.2689359646978735;0.17075743858791495;9;2
11;4.1114649060145085;0.1644585962405804;9;2
12;4.1044602285028144;0.1641784091401125;9;2
13;4.270618790704764;0.17082475162819058;9;2
14;4.2007093187081646;0.16802837274832658;9;2
15;4.289339378483405;0.17157357513933616;9;2
16;4.123003746627385;0.16492014986509537;9;2
17;4.142131560997811;0.16568526243991247;9;2
18;4.236958424600016;0.16947833698400064;9;2
19;4.089261907098516;0.16357047628394064;9;2
20;4.220442389871215;0.16881769559484858;9;2
21;4.076160645504992;0.16304642582019968;9;2
22;4.119026688888953;0.16476106755555814;9;2
23;4.201602646509151;0.1680641058603661;9;2
24;4.318489126192333;0.17273956504769333;9;2
25;4.294936446038375;0.17179745784153497;9;2
26;4.145685215046492;0.1658274086018597;9;2
27;4.17718249348293;0.1670872997393172;9;2
28;4.257768336767256;0.17031073347069028;9;2
29;4.293265199328787;0.17173060797315148;9;2
30;4.2353068678168615;0.16941227471267445;9;2
31;4.139825034070592;0.16559300136282362;9;2
32;4.291985800912091;0.17167943203648364;9;2
33;4.129764797191853;0.1651905918876741;9;2
34;4.073432726208529;0.16293730904834114;9;2
35;4.185812248063194;0.16743248992252777;9;2
36;4.257634503531084;0.17030538014124333;9;2
37;4.314429840372207;0.17257719361488824;9;2
38;4.166242620289931;0.16664970481159722;9;2
39;4.209478677118396;0.16837914708473584;9;2
40;4.1723658129554435;0.16689463251821773;9;2
41;4.13041170607227;0.16521646824289082;9;2
42;4.163506959683377;0.1665402783873351;9;2
43;4.093964673508523;0.1637585869403409;9;2
44;4.2856651228178375;0.17142660491271353;9;2
45;4.32606399509259;0.17304255980370364;9;2
46;4.272234773449849;0.170889390937994;9;2
47;4.093544333035809;0.16374177332143236;9;2
48;4.0677772646754535;0.1627110905870182;9;2
49;4.1438186496331175;0.16575274598532466;9;2
50;4.195556683651067;0.1678222673460427;9;2
51;4.243675674718497;0.16974702698873984;9;2
52;4.282578963784093;0.1713031585513637;9;2
53;4.288772892305023;0.1715509156922009;9;2
54;4.175703516164895;0.16702814064659585;9;2
55;4.088074080042709;0.16352296320170837;9;2
56;4.3248055886450265;0.1729922235458011;9;2
57;4.08652835023846;0.16346113400953832;9;2
58;4.160984158312211;0.16643936633248843;9;2
59;4.3090736689790745;0.17236294675916294;9;2
60;4.14379424621426;0.1657517698485704;9;2
61;4.282936580198959;0.1713174632079584;9;2
62;4.07214251254035;0.162885700501614;9;2
63;4.211354458070625;0.16845417832282497;9;2
64;4.164725675481563;0.1665890270192625;9;2
65;4.121757918369285;0.16487031673477137;9;2
66;4.104493699778585;0.1641797479911434;9;2
67;4.20920260642004;0.1683681042568016;9;2
68;4.132675856671675;0.16530703426686702;9;2
69;4.1425558416967165;0.16570223366786865;9;2
70;4.3099759418416586;0.17239903767366635;9;2
