;SSR;MSE;nr_variables_deleted;nr_correct_variables_deleted
0;0.8054148931039866;0.008054148931039867;0;0
1;0.8105598936147306;0.008105598936147306;0;0
2;0.8098575247443478;0.00809857524744348;0;0
3;0.8053329843982183;0.008053329843982182;0;0
4;0.7860818461849893;0.007860818461849894;0;0
5;0.8168795786716425;0.008168795786716426;0;0
6;0.7897478565940861;0.007897478565940861;0;0
7;0.8203020976175137;0.00820302097617514;0;0
8;0.7906953871519083;0.007906953871519079;0;0
9;0.821405620422776;0.00821405620422776;0;0
10;0.7955713769872856;0.007955713769872861;0;0
11;0.8179871922515641;0.008179871922515642;0;0
12;0.8186302187235299;0.008186302187235301;0;0
13;0.7952721881541857;0.007952721881541858;0;0
14;0.8068339574292115;0.008068339574292113;0;0
15;0.7918870960887999;0.007918870960888;0;0
16;0.8168436005198223;0.008168436005198225;0;0
17;0.8147316332521157;0.008147316332521158;0;0
18;0.801076384905678;0.00801076384905678;0;0
19;0.8198842732581741;0.00819884273258174;0;0
20;0.8037699280228475;0.008037699280228473;0;0
21;0.820800360112844;0.008208003601128442;0;0
22;0.8172493080654308;0.008172493080654307;0;0
23;0.8066991422895049;0.008066991422895051;0;0
24;0.7864315492804667;0.007864315492804665;0;0
25;0.790855989895201;0.00790855989895201;0;0
26;0.8143113319543664;0.008143113319543665;0;0
27;0.8102395614734405;0.008102395614734408;0;0
28;0.7975339426523408;0.007975339426523403;0;0
29;0.791164739964942;0.007911647399649417;0;0
