;SSR;MSE;nr_variables_deleted;nr_correct_variables_deleted
0;3.4279651207249713;0.13711860482899882;9;2
1;4.319667466420615;0.1727866986568246;9;2
2;4.171698183545209;0.1668679273418084;9;2
3;4.499829712763395;0.17999318851053586;9;2
4;3.607248590339083;0.14428994361356332;9;2
5;3.261195699477056;0.13044782797908228;9;2
6;4.057779505179915;0.16231118020719656;9;2
7;4.436665313103741;0.1774666125241496;9;2
8;4.202308076832858;0.16809232307331431;9;2
9;4.329690500068456;0.1731876200027383;9;2
10;3.4693740078706643;0.13877496031482658;9;2
11;4.264048001583273;0.17056192006333096;9;2
12;4.132293925221361;0.16529175700885443;9;2
13;3.7504228004940487;0.15001691201976197;9;2
14;4.378200624652722;0.17512802498610888;9;2
15;3.5788210161924976;0.1431528406476999;9;2
16;4.280905023901975;0.171236200956079;9;2
17;3.503947730104385;0.14015790920417542;9;2
18;4.793044009064338;0.19172176036257352;9;2
19;3.9998465050048386;0.15999386020019352;9;2
20;3.9040819420150417;0.15616327768060162;9;2
21;3.974386462141118;0.15897545848564476;9;2
22;3.8256614311987427;0.15302645724794967;9;2
23;4.374651470912487;0.1749860588364995;9;2
24;3.61452767672134;0.14458110706885363;9;2
25;3.204158938072266;0.1281663575228906;9;2
26;3.5580361523308373;0.1423214460932335;9;2
27;4.311254785114367;0.17245019140457474;9;2
28;4.200711874102327;0.16802847496409304;9;2
29;3.94486984718389;0.15779479388735557;9;2
30;4.4467313372936985;0.17786925349174795;9;2
31;3.6513600123720473;0.1460544004948819;9;2
32;3.632161189678064;0.14528644758712253;9;2
33;4.106857694772685;0.1642743077909074;9;2
34;4.015277945687511;0.1606111178275004;9;2
35;4.583000087069185;0.1833200034827674;9;2
36;4.86821595258135;0.194728638103254;9;2
37;3.6689321683290763;0.14675728673316307;9;2
38;4.054939069879928;0.16219756279519712;9;2
39;4.537159600187903;0.18148638400751613;9;2
40;4.092063459191648;0.16368253836766591;9;2
41;4.3760990149051056;0.17504396059620422;9;2
42;3.9189113838226066;0.15675645535290428;9;2
43;4.1355033312272615;0.1654201332490905;9;2
44;4.427057248250029;0.17708228993000116;9;2
45;4.34415378228676;0.1737661512914704;9;2
46;3.7806493832495125;0.15122597532998047;9;2
47;4.527855291334562;0.18111421165338254;9;2
48;3.8412337959036518;0.1536493518361461;9;2
49;3.7206575607762646;0.14882630243105063;9;2
50;3.6799746486702922;0.14719898594681172;9;2
51;4.152142653513451;0.16608570614053803;9;2
52;3.400465239324563;0.1360186095729825;9;2
53;3.173202229637091;0.12692808918548365;9;2
54;3.1053110398788464;0.12421244159515389;9;2
55;3.6767192862292633;0.14706877144917052;9;2
56;4.273966471486446;0.17095865885945785;9;2
57;3.8641044653706578;0.15456417861482633;9;2
58;3.8533458180700575;0.15413383272280232;9;2
59;3.8649226265661447;0.15459690506264576;9;2
