,SSR_1,MSE_1,nr_variables_deleted_1,nr_correct_variables_deleted_1,SSR_2,MSE_2,nr_variables_deleted_2,nr_correct_variables_deleted_2,SSR_3,MSE_3,nr_variables_deleted_3,nr_correct_variables_deleted_3,SSR_4,MSE_4,nr_variables_deleted_4,nr_correct_variables_deleted_4,SSR_5,MSE_5,nr_variables_deleted_5,nr_correct_variables_deleted_5,SSR_6,MSE_6,nr_variables_deleted_6,nr_correct_variables_deleted_6,SSR_7,MSE_7,nr_variables_deleted_7,nr_correct_variables_deleted_7,SSR_8,MSE_8,nr_variables_deleted_8,nr_correct_variables_deleted_8,SSR_9,MSE_9,nr_variables_deleted_9,nr_correct_variables_deleted_9
0,14.83609236995712,0.1483609236995712,0,0,14.486089886637469,0.14486089886637468,0,0,14.48609079372599,0.14486090793725992,1,0,14.48614203398879,0.1448614203398879,1,0,14.50354911191384,0.14503549111913838,2,1,14.19395405534421,0.1419395405534421,2,1,14.135822316602894,0.14135822316602895,3,1,13.058110604403248,0.13058110604403247,3,1,13.501088026331468,0.13501088026331468,3,1
1,14.836099126816556,0.14836099126816557,0,0,15.271445694905799,0.152714456949058,1,1,14.489966686277734,0.14489966686277733,1,1,14.490123417105611,0.1449012341710561,2,0,14.48636661876645,0.1448636661876645,2,0,14.488486490822682,0.14488486490822683,3,0,13.178353979976706,0.13178353979976706,3,0,14.177388753551693,0.14177388753551692,4,0,13.575172020106393,0.13575172020106394,4,1
2,14.836092102987637,0.14836092102987636,0,0,15.273325211073217,0.1527332521107322,1,1,15.273317067543184,0.15273317067543185,2,1,15.25822478646806,0.1525822478646806,3,2,15.27332284195183,0.1527332284195183,4,1,15.749709428788918,0.1574970942878892,5,2,15.716041659827598,0.15716041659827598,6,2,15.703941599115554,0.15703941599115553,7,2,15.703948666906062,0.15703948666906062,8,2
3,14.836092302020852,0.1483609230202085,0,0,14.486065457878933,0.14486065457878933,0,0,14.486037325427425,0.14486037325427426,0,0,14.41586198460982,0.1441586198460982,0,0,13.164351093662628,0.13164351093662627,1,0,12.42034888090058,0.1242034888090058,1,0,12.256548390152753,0.12256548390152754,1,0,10.444888330626815,0.10444888330626816,1,0,9.727819070560157,0.09727819070560156,1,0
4,14.836092102987637,0.14836092102987636,0,0,15.312843950834294,0.15312843950834293,1,1,15.378457043817372,0.15378457043817373,2,1,15.42986662565592,0.1542986662565592,3,2,15.418445679398303,0.15418445679398304,4,2,15.264554851595067,0.15264554851595066,5,2,15.24307340170221,0.1524307340170221,6,2,15.408001885095157,0.15408001885095157,7,2,15.549070139084394,0.15549070139084395,8,2
5,14.83609236995712,0.1483609236995712,0,0,14.492886911109107,0.14492886911109107,0,0,14.472678924204377,0.14472678924204377,0,0,14.386897532275935,0.14386897532275936,0,0,13.09261378126676,0.1309261378126676,0,0,12.402576187719252,0.12402576187719251,0,0,12.23793874252667,0.12237938742526669,0,0,10.431381554648306,0.10431381554648306,0,0,9.722259988064636,0.09722259988064635,0,0
6,14.836099126816556,0.14836099126816557,0,0,15.307588311196321,0.1530758831119632,1,1,15.30758832312915,0.15307588323129148,2,1,15.30758832312915,0.15307588323129148,3,1,15.30758832312915,0.15307588323129148,4,1,15.30758831254755,0.1530758831254755,5,1,15.30758832312915,0.15307588323129148,6,1,15.13143307363427,0.1513143307363427,6,1,15.121808882334662,0.1512180888233466,7,1
7,14.836099126816556,0.14836099126816557,0,0,14.491933753663854,0.14491933753663855,0,0,14.459445651211535,0.14459445651211536,0,0,14.373052508402173,0.14373052508402173,0,0,13.078784158208453,0.13078784158208454,0,0,12.39690513246802,0.12396905132468021,0,0,12.233243589249382,0.12233243589249382,0,0,10.432591321932549,0.10432591321932548,0,0,9.727819715214226,0.09727819715214225,0,0
8,14.83609236995712,0.1483609236995712,0,0,15.374884653477617,0.15374884653477616,1,1,15.374883577900427,0.15374883577900428,2,1,15.374883577900427,0.15374883577900428,3,1,15.161796370971208,0.1516179637097121,3,2,14.266309961675134,0.14266309961675133,4,1,14.265824662000798,0.14265824662000798,5,1,14.266619741007217,0.14266619741007217,6,1,14.541640859381362,0.1454164085938136,6,1
9,14.836092102987637,0.14836092102987636,0,0,14.490539912042392,0.1449053991204239,0,0,14.453899068958922,0.14453899068958923,0,0,14.374969104043664,0.14374969104043664,0,0,13.08147152901449,0.1308147152901449,0,0,12.434032863415489,0.12434032863415488,1,0,12.285376434777444,0.12285376434777444,1,0,11.001743311621984,0.11001743311621985,1,0,11.657226861016907,0.11657226861016907,1,0
