,SSR_1,MSE_1,nr_variables_deleted_1,nr_correct_variables_deleted_1,SSR_2,MSE_2,nr_variables_deleted_2,nr_correct_variables_deleted_2,SSR_3,MSE_3,nr_variables_deleted_3,nr_correct_variables_deleted_3,SSR_4,MSE_4,nr_variables_deleted_4,nr_correct_variables_deleted_4,SSR_5,MSE_5,nr_variables_deleted_5,nr_correct_variables_deleted_5,SSR_6,MSE_6,nr_variables_deleted_6,nr_correct_variables_deleted_6,SSR_7,MSE_7,nr_variables_deleted_7,nr_correct_variables_deleted_7,SSR_8,MSE_8,nr_variables_deleted_8,nr_correct_variables_deleted_8,SSR_9,MSE_9,nr_variables_deleted_9,nr_correct_variables_deleted_9
0,14.669097849483567,0.14669097849483567,0,0,12.445171818942212,0.12445171818942212,0,0,12.445171781621301,0.12445171781621302,1,0,11.67214481207843,0.1167214481207843,1,0,12.482041100683954,0.12482041100683955,2,1,10.272232746974359,0.10272232746974358,2,1,10.272232747908571,0.10272232747908572,3,1,9.612229074276993,0.09612229074276993,3,1,10.573165758424636,0.10573165758424637,3,1
1,14.596283552995024,0.14596283552995024,0,0,15.07021493097594,0.1507021493097594,1,1,14.55276584844742,0.1455276584844742,1,1,12.760611231303605,0.12760611231303604,2,0,12.176258394654665,0.12176258394654665,2,0,12.176384304808908,0.12176384304808907,3,0,11.624378696706469,0.11624378696706468,3,0,11.231271812735157,0.11231271812735157,4,0,13.301454513138042,0.13301454513138042,4,1
2,14.860631138058997,0.14860631138058997,0,0,15.288974142637905,0.15288974142637904,1,1,15.288986876345042,0.15288986876345043,2,1,15.09527041791641,0.1509527041791641,3,2,15.288986876345042,0.15288986876345043,4,1,15.886492597677304,0.15886492597677304,5,2,15.886493716571593,0.15886493716571592,6,2,15.204194497268864,0.15204194497268864,7,2,15.204194497268864,0.15204194497268864,8,2
3,14.609238403066195,0.14609238403066194,0,0,13.531040838506152,0.13531040838506153,0,0,12.273083368586812,0.12273083368586812,0,0,11.629232663243672,0.11629232663243672,0,0,11.109985110377208,0.11109985110377207,1,0,10.836673041266096,0.10836673041266096,1,0,9.01710503706913,0.09017105037069131,1,0,7.253780289707528,0.07253780289707529,1,0,4.461677410866161,0.04461677410866161,1,0
4,14.388105949282197,0.14388105949282198,0,0,14.919545135079291,0.1491954513507929,1,1,14.589511034935004,0.14589511034935004,2,1,15.134281730936605,0.15134281730936605,3,2,15.134281685334306,0.15134281685334305,4,2,15.134281395448003,0.15134281395448002,5,2,15.134281730936605,0.15134281730936605,6,2,15.134281395448003,0.15134281395448002,7,2,15.134281395448003,0.15134281395448002,8,2
5,14.85833799438044,0.1485833799438044,0,0,14.017248379417468,0.14017248379417468,0,0,13.638702386191014,0.13638702386191015,0,0,12.948245390629404,0.12948245390629404,0,0,10.909887892404008,0.10909887892404008,0,0,9.647294471535869,0.09647294471535868,0,0,8.127078100503883,0.08127078100503883,0,0,7.636476160782763,0.07636476160782762,0,0,6.549419595155257,0.06549419595155256,0,0
6,14.610375257679054,0.14610375257679054,0,0,14.689258929784446,0.14689258929784446,1,1,14.689259135784768,0.14689259135784768,2,1,14.689259135784768,0.14689259135784768,3,1,14.689259135784768,0.14689259135784768,4,1,14.689259024915911,0.1468925902491591,5,1,14.689259135784768,0.14689259135784768,6,1,14.469804034354462,0.1446980403435446,6,1,14.319424168722776,0.14319424168722775,7,1
7,14.436167307571852,0.1443616730757185,0,0,14.146077719181326,0.14146077719181327,0,0,13.99612993960709,0.1399612993960709,0,0,12.765071083076872,0.12765071083076873,0,0,11.183956079458984,0.11183956079458984,0,0,10.751952661528879,0.1075195266152888,0,0,7.439688434536572,0.07439688434536572,0,0,5.963460718197827,0.05963460718197827,0,0,5.021125817067356,0.05021125817067355,0,0
8,14.695186559019266,0.14695186559019266,0,0,16.069745403396904,0.16069745403396904,1,1,16.069745403396904,0.16069745403396904,2,1,16.069745403396904,0.16069745403396904,3,1,16.539256693284145,0.16539256693284143,3,2,15.90587783786123,0.1590587783786123,4,1,15.90587783786123,0.1590587783786123,5,1,15.90587783786123,0.1590587783786123,6,1,15.387216198535757,0.15387216198535758,6,1
9,13.904512131130318,0.13904512131130317,0,0,13.446270816309614,0.13446270816309613,0,0,13.008397778963147,0.13008397778963146,0,0,12.240942341995424,0.12240942341995424,0,0,8.683891035788365,0.08683891035788366,0,0,8.161406150328924,0.08161406150328925,1,0,7.351187529061378,0.07351187529061379,1,0,5.760559763620001,0.05760559763620001,1,0,6.326780857946562,0.06326780857946562,1,0
