,SSR_1,MSE_1,nr_variables_deleted_1,nr_correct_variables_deleted_1,ETA_1,SSR_2,MSE_2,nr_variables_deleted_2,nr_correct_variables_deleted_2,ETA_2,SSR_3,MSE_3,nr_variables_deleted_3,nr_correct_variables_deleted_3,ETA_3,SSR_4,MSE_4,nr_variables_deleted_4,nr_correct_variables_deleted_4,ETA_4,SSR_5,MSE_5,nr_variables_deleted_5,nr_correct_variables_deleted_5,ETA_5,SSR_6,MSE_6,nr_variables_deleted_6,nr_correct_variables_deleted_6,ETA_6,SSR_7,MSE_7,nr_variables_deleted_7,nr_correct_variables_deleted_7,ETA_7,SSR_8,MSE_8,nr_variables_deleted_8,nr_correct_variables_deleted_8,ETA_8,SSR_9,MSE_9,nr_variables_deleted_9,nr_correct_variables_deleted_9,ETA_9
10,0.5825070482011415,0.005825070482011414,0,0,0.010000000000000002,0.8931565731311027,0.008931565731311028,0,0,0.010000000000000002,0.8931565731311027,0.008931565731311028,1,0,0.010000000000000002,0.8931565731311027,0.008931565731311028,2,0,0.010000000000000002,0.8931565731311027,0.008931565731311028,3,0,0.010000000000000002,0.8931565731311027,0.008931565731311028,4,0,0.010000000000000002,0.8931565731311027,0.008931565731311028,5,0,0.010000000000000002,0.8931565731311027,0.008931565731311028,6,0,0.010000000000000002,0.8931565731311027,0.008931565731311028,7,0,0.010000000000000002
11,0.564183466985878,0.00564183466985878,0,0,0.010000000000000002,0.8084565598405057,0.008084565598405058,0,0,0.010000000000000002,0.8084565598405057,0.008084565598405058,1,0,0.010000000000000002,0.8084565598405059,0.00808456559840506,2,0,0.010000000000000002,0.8084565598405059,0.00808456559840506,3,0,0.010000000000000002,0.8084565598405059,0.00808456559840506,4,0,0.010000000000000002,0.8084565598405059,0.00808456559840506,5,0,0.010000000000000002,0.8084565598405059,0.00808456559840506,6,0,0.010000000000000002,0.8084565598405059,0.00808456559840506,7,0,0.010000000000000002
12,0.5356688676159092,0.005356688676159095,0,0,0.010000000000000002,0.7641297215495193,0.007641297215495191,0,0,0.010000000000000002,0.7641297215495193,0.007641297215495191,1,0,0.010000000000000002,0.7641297215495196,0.007641297215495194,2,0,0.010000000000000002,0.7641297215495196,0.007641297215495194,3,0,0.010000000000000002,0.7641297215495196,0.007641297215495194,4,0,0.010000000000000002,0.7641297215495196,0.007641297215495194,5,0,0.010000000000000002,0.7641297215495196,0.007641297215495194,6,0,0.010000000000000002,0.7641297215495196,0.007641297215495194,7,0,0.010000000000000002
13,0.5333055380766973,0.005333055380766976,0,0,0.010000000000000002,0.8457278284202837,0.008457278284202839,0,0,0.010000000000000002,0.8457278284202837,0.008457278284202839,1,0,0.010000000000000002,0.8457278284202835,0.008457278284202837,2,0,0.010000000000000002,0.8457278284202835,0.008457278284202837,3,0,0.010000000000000002,0.8457278284202835,0.008457278284202837,4,0,0.010000000000000002,0.8457278284202835,0.008457278284202837,5,0,0.010000000000000002,0.8457278284202835,0.008457278284202837,6,0,0.010000000000000002,0.8457278284202835,0.008457278284202837,7,0,0.010000000000000002
14,0.5673790194340173,0.005673790194340174,0,0,0.010000000000000002,0.8490453772771048,0.008490453772771049,0,0,0.010000000000000002,0.8490453772771048,0.008490453772771049,1,0,0.010000000000000002,0.8490453772771046,0.008490453772771047,2,0,0.010000000000000002,0.8490453772771046,0.008490453772771047,3,0,0.010000000000000002,0.8490453772771046,0.008490453772771047,4,0,0.010000000000000002,0.8490453772771046,0.008490453772771047,5,0,0.010000000000000002,0.8490453772771046,0.008490453772771047,6,0,0.010000000000000002,0.8490453772771046,0.008490453772771047,7,0,0.010000000000000002
15,0.5676099967397618,0.0056760999673976156,0,0,0.010000000000000002,0.7868658567938058,0.007868658567938058,0,0,0.010000000000000002,0.7868658567938058,0.007868658567938058,1,0,0.010000000000000002,0.7868658567938058,0.007868658567938058,2,0,0.010000000000000002,0.7868658567938058,0.007868658567938058,3,0,0.010000000000000002,0.7868658567938058,0.007868658567938058,4,0,0.010000000000000002,0.7868658567938058,0.007868658567938058,5,0,0.010000000000000002,0.7868658567938058,0.007868658567938058,6,0,0.010000000000000002,0.7868658567938058,0.007868658567938058,7,0,0.010000000000000002
16,0.5497983771277847,0.005497983771277846,0,0,0.010000000000000002,0.7699185457859659,0.0076991854578596615,0,0,0.010000000000000002,0.7699185457859659,0.0076991854578596615,1,0,0.010000000000000002,0.7699185457859657,0.007699185457859661,2,0,0.010000000000000002,0.7699185457859657,0.007699185457859661,3,0,0.010000000000000002,0.7699185457859657,0.007699185457859661,4,0,0.010000000000000002,0.7699185457859657,0.007699185457859661,5,0,0.010000000000000002,0.7699185457859657,0.007699185457859661,6,0,0.010000000000000002,0.7699185457859657,0.007699185457859661,7,0,0.010000000000000002
17,0.5256992658932518,0.0052569926589325165,0,0,0.010000000000000002,0.8789550171906582,0.008789550171906585,0,0,0.010000000000000002,0.8789550171906582,0.008789550171906585,1,0,0.010000000000000002,0.8789550171906582,0.008789550171906585,2,0,0.010000000000000002,0.8789550171906582,0.008789550171906585,3,0,0.010000000000000002,0.8789550171906582,0.008789550171906585,4,0,0.010000000000000002,0.8789550171906582,0.008789550171906585,5,0,0.010000000000000002,0.8789550171906582,0.008789550171906585,6,0,0.010000000000000002,0.8789550171906582,0.008789550171906585,7,0,0.010000000000000002
18,0.5369893574872712,0.005369893574872712,0,0,0.010000000000000002,0.8994530010532447,0.008994530010532447,1,1,0.010000000000000002,0.8994530010532447,0.008994530010532447,2,1,0.010000000000000002,0.8994530010532447,0.008994530010532447,3,1,0.010000000000000002,0.8994530010532447,0.008994530010532447,4,1,0.010000000000000002,0.8994530010532447,0.008994530010532447,5,1,0.010000000000000002,0.8994530010532447,0.008994530010532447,6,1,0.010000000000000002,0.8994530010532447,0.008994530010532447,7,1,0.010000000000000002,0.8994530010532447,0.008994530010532447,8,1,0.010000000000000002
19,0.5456447740040391,0.00545644774004039,0,0,0.010000000000000002,0.7797826668014113,0.0077978266680141135,0,0,0.010000000000000002,0.7797826668014113,0.0077978266680141135,1,0,0.010000000000000002,0.7797826668014113,0.0077978266680141135,2,0,0.010000000000000002,0.7797826668014113,0.0077978266680141135,3,0,0.010000000000000002,0.7797826668014113,0.0077978266680141135,4,0,0.010000000000000002,0.7797826668014113,0.0077978266680141135,5,0,0.010000000000000002,0.7797826668014113,0.0077978266680141135,6,0,0.010000000000000002,0.7797826668014113,0.0077978266680141135,7,0,0.010000000000000002
20,0.6072224087825772,0.006072224087825773,0,0,0.010000000000000002,0.8996567592966377,0.00899656759296638,1,1,0.010000000000000002,0.8996567592966377,0.00899656759296638,2,1,0.010000000000000002,0.8996567592966377,0.00899656759296638,3,1,0.010000000000000002,0.8996567592966377,0.00899656759296638,4,1,0.010000000000000002,0.8996567592966377,0.00899656759296638,5,1,0.010000000000000002,0.8996567592966377,0.00899656759296638,6,1,0.010000000000000002,0.8996567592966377,0.00899656759296638,7,1,0.010000000000000002,0.8996567592966377,0.00899656759296638,8,1,0.010000000000000002
21,0.5846075389144944,0.00584607538914494,0,0,0.010000000000000002,0.9075805070353026,0.009075805070353028,0,0,0.010000000000000002,0.9075805070353026,0.009075805070353028,1,0,0.010000000000000002,0.9075805070353026,0.009075805070353028,2,0,0.010000000000000002,0.9075805070353026,0.009075805070353028,3,0,0.010000000000000002,0.9075805070353026,0.009075805070353028,4,0,0.010000000000000002,0.9075805070353026,0.009075805070353028,5,0,0.010000000000000002,0.9075805070353026,0.009075805070353028,6,0,0.010000000000000002,0.9075805070353026,0.009075805070353028,7,0,0.010000000000000002
22,0.541967514475544,0.0054196751447554425,0,0,0.010000000000000002,0.8178862337456465,0.008178862337456466,0,0,0.010000000000000002,0.8178862337456465,0.008178862337456466,1,0,0.010000000000000002,0.8178862337456467,0.008178862337456468,2,0,0.010000000000000002,0.8178862337456467,0.008178862337456468,3,0,0.010000000000000002,0.8178862337456467,0.008178862337456468,4,0,0.010000000000000002,0.8178862337456467,0.008178862337456468,5,0,0.010000000000000002,0.8178862337456467,0.008178862337456468,6,0,0.010000000000000002,0.8178862337456467,0.008178862337456468,7,0,0.010000000000000002
23,0.5443874518585203,0.005443874518585203,0,0,0.010000000000000002,0.7951562464590591,0.00795156246459059,0,0,0.010000000000000002,0.7951562464590591,0.00795156246459059,1,0,0.010000000000000002,0.7951562464590595,0.007951562464590594,2,0,0.010000000000000002,0.7951562464590595,0.007951562464590594,3,0,0.010000000000000002,0.7951562464590595,0.007951562464590594,4,0,0.010000000000000002,0.7951562464590595,0.007951562464590594,5,0,0.010000000000000002,0.7951562464590595,0.007951562464590594,6,0,0.010000000000000002,0.7951562464590595,0.007951562464590594,7,0,0.010000000000000002
24,0.5662820456662,0.005662820456661998,0,0,0.010000000000000002,0.8082622235830038,0.008082622235830039,0,0,0.010000000000000002,0.8082622235830038,0.008082622235830039,1,0,0.010000000000000002,0.808262223583004,0.008082622235830042,2,0,0.010000000000000002,0.808262223583004,0.008082622235830042,3,0,0.010000000000000002,0.808262223583004,0.008082622235830042,4,0,0.010000000000000002,0.808262223583004,0.008082622235830042,5,0,0.010000000000000002,0.808262223583004,0.008082622235830042,6,0,0.010000000000000002,0.808262223583004,0.008082622235830042,7,0,0.010000000000000002
25,0.5936794728004798,0.005936794728004796,0,0,0.010000000000000002,0.7980323587854709,0.007980323587854712,0,0,0.010000000000000002,0.7980323587854709,0.007980323587854712,1,0,0.010000000000000002,0.798032358785471,0.007980323587854712,2,0,0.010000000000000002,0.798032358785471,0.007980323587854712,3,0,0.010000000000000002,0.798032358785471,0.007980323587854712,4,0,0.010000000000000002,0.798032358785471,0.007980323587854712,5,0,0.010000000000000002,0.798032358785471,0.007980323587854712,6,0,0.010000000000000002,0.798032358785471,0.007980323587854712,7,0,0.010000000000000002
26,0.5565728418183284,0.0055657284181832856,0,0,0.010000000000000002,0.77190388620123,0.007719038862012302,0,0,0.010000000000000002,0.77190388620123,0.007719038862012302,1,0,0.010000000000000002,0.7719038862012298,0.0077190388620122985,2,0,0.010000000000000002,0.7719038862012298,0.0077190388620122985,3,0,0.010000000000000002,0.7719038862012298,0.0077190388620122985,4,0,0.010000000000000002,0.7719038862012298,0.0077190388620122985,5,0,0.010000000000000002,0.7719038862012298,0.0077190388620122985,6,0,0.010000000000000002,0.7719038862012298,0.0077190388620122985,7,0,0.010000000000000002
27,0.5496092060802411,0.00549609206080241,0,0,0.010000000000000002,0.8467145835774583,0.008467145835774582,0,0,0.010000000000000002,0.8467145835774583,0.008467145835774582,1,0,0.010000000000000002,0.8467145835774583,0.008467145835774582,2,0,0.010000000000000002,0.8467145835774583,0.008467145835774582,3,0,0.010000000000000002,0.8467145835774583,0.008467145835774582,4,0,0.010000000000000002,0.8467145835774583,0.008467145835774582,5,0,0.010000000000000002,0.8467145835774583,0.008467145835774582,6,0,0.010000000000000002,0.8467145835774583,0.008467145835774582,7,0,0.010000000000000002
28,0.5400716690940691,0.0054007166909406925,0,0,0.010000000000000002,0.8564186369459093,0.008564186369459091,0,0,0.010000000000000002,0.8564186369459093,0.008564186369459091,1,0,0.010000000000000002,0.8564186369459094,0.008564186369459091,2,0,0.010000000000000002,0.8564186369459094,0.008564186369459091,3,0,0.010000000000000002,0.8564186369459094,0.008564186369459091,4,0,0.010000000000000002,0.8564186369459094,0.008564186369459091,5,0,0.010000000000000002,0.8564186369459094,0.008564186369459091,6,0,0.010000000000000002,0.8564186369459094,0.008564186369459091,7,0,0.010000000000000002
29,0.567165815548784,0.0056716581554878374,0,0,0.010000000000000002,0.7384217421959924,0.007384217421959926,0,0,0.010000000000000002,0.7384217421959924,0.007384217421959926,1,0,0.010000000000000002,0.7384217421959925,0.007384217421959926,2,0,0.010000000000000002,0.7384217421959925,0.007384217421959926,3,0,0.010000000000000002,0.7384217421959925,0.007384217421959926,4,0,0.010000000000000002,0.7384217421959925,0.007384217421959926,5,0,0.010000000000000002,0.7384217421959925,0.007384217421959926,6,0,0.010000000000000002,0.7384217421959925,0.007384217421959926,7,0,0.010000000000000002
