,SSR_1,MSE_1,nr_variables_deleted_1,nr_correct_variables_deleted_1,SSR_2,MSE_2,nr_variables_deleted_2,nr_correct_variables_deleted_2,SSR_3,MSE_3,nr_variables_deleted_3,nr_correct_variables_deleted_3,SSR_4,MSE_4,nr_variables_deleted_4,nr_correct_variables_deleted_4,SSR_5,MSE_5,nr_variables_deleted_5,nr_correct_variables_deleted_5,SSR_6,MSE_6,nr_variables_deleted_6,nr_correct_variables_deleted_6,SSR_7,MSE_7,nr_variables_deleted_7,nr_correct_variables_deleted_7,SSR_8,MSE_8,nr_variables_deleted_8,nr_correct_variables_deleted_8,SSR_9,MSE_9,nr_variables_deleted_9,nr_correct_variables_deleted_9
0,0.2968096346099254,0.002968096346099254,0.0,0.0,0.22627011347815404,0.0022627011347815403,0.0,0.0,0.20521164879310652,0.002052116487931065,0.0,0.0,0.20521164879326093,0.0020521164879326093,1.0,0.0,0.17188115006778676,0.0017188115006778676,1.0,0.0,0.43729101766538536,0.004372910176653854,2.0,1.0,0.41459257687679907,0.004145925768767991,2.0,1.0,0.40556668447556515,0.004055666844755651,3.0,1.0,0.4625724935469662,0.004625724935469662,3.0,1.0
1,0.2947064550852274,0.002947064550852274,0.0,0.0,0.24364366702712265,0.0024364366702712263,0.0,0.0,0.7480082801638097,0.007480082801638097,1.0,1.0,0.23158381954002286,0.0023158381954002287,1.0,0.0,0.22593877315357122,0.002259387731535712,2.0,0.0,0.21421502141446977,0.002142150214144698,2.0,0.0,0.2142150205466851,0.0021421502054668508,3.0,0.0,0.18550163119468266,0.0018550163119468266,3.0,0.0,0.7047432711720217,0.007047432711720218,4.0,1.0
2,0.2998801436630042,0.0029988014366300417,0.0,0.0,0.27845663256071823,0.0027845663256071823,0.0,0.0,0.6192303171496474,0.006192303171496474,1.0,1.0,0.6073646830012682,0.006073646830012682,2.0,1.0,0.2784564977308525,0.002784564977308525,3.0,0.0,0.6338903039333577,0.006338903039333576,4.0,1.0,0.6338903027463093,0.006338903027463093,5.0,1.0,1.2758116186520807,0.012758116186520807,6.0,2.0,1.2758115606386524,0.012758115606386525,7.0,2.0
3,0.29083951384373696,0.0029083951384373695,0.0,0.0,0.2543316375097324,0.002543316375097324,0.0,0.0,0.22405847059552525,0.0022405847059552525,0.0,0.0,0.20879202986356254,0.0020879202986356254,0.0,0.0,0.17540275236674274,0.0017540275236674274,0.0,0.0,0.1831300198600211,0.0018313001986002108,1.0,0.0,0.15758910916883517,0.0015758910916883516,1.0,0.0,0.13099072858803956,0.0013099072858803957,1.0,0.0,0.07336750928596653,0.0007336750928596653,1.0,0.0
4,0.28587909998448163,0.0028587909998448163,0.0,0.0,0.2322129213419971,0.002322129213419971,0.0,0.0,0.6867591193911552,0.006867591193911552,1.0,1.0,0.6343005368093915,0.006343005368093914,2.0,1.0,0.6343005407572442,0.006343005407572442,3.0,1.0,1.044456544729848,0.010444565447298479,4.0,2.0,1.044456405688754,0.01044456405688754,5.0,2.0,1.044456544729848,0.010444565447298479,6.0,2.0,1.0444561859734443,0.010444561859734443,7.0,2.0
5,0.3003795206806658,0.0030037952068066582,0.0,0.0,0.2720724069698398,0.002720724069698398,0.0,0.0,0.26053427969675375,0.0026053427969675376,0.0,0.0,0.2395399122241043,0.002395399122241043,0.0,0.0,0.1827830315321393,0.0018278303153213928,0.0,0.0,0.15068567851833795,0.0015068567851833795,0.0,0.0,0.11887664660163541,0.0011887664660163541,0.0,0.0,0.1146502898818974,0.001146502898818974,0.0,0.0,0.10223376248756098,0.00102233762487561,0.0,0.0
6,0.2959486713933533,0.002959486713933533,0.0,0.0,0.2803257809559686,0.002803257809559686,0.0,0.0,0.5760759070587597,0.005760759070587596,1.0,1.0,0.5857211052404769,0.005857211052404769,2.0,1.0,0.5645661453805859,0.005645661453805859,3.0,1.0,0.5255136602065215,0.005255136602065214,4.0,1.0,0.5566172559180259,0.005566172559180259,5.0,1.0,0.5802964408137531,0.005802964408137531,6.0,1.0,0.5055609163410595,0.005055609163410595,6.0,1.0
7,0.2876035884733647,0.002876035884733647,0.0,0.0,0.2759510339718866,0.0027595103397188656,0.0,0.0,0.26858918889589495,0.0026858918889589496,0.0,0.0,0.2404709913687017,0.002404709913687017,0.0,0.0,0.20701292446568118,0.0020701292446568117,0.0,0.0,0.19395022401188688,0.0019395022401188689,0.0,0.0,0.12638262183670632,0.0012638262183670632,0.0,0.0,0.0855073254454565,0.000855073254454565,0.0,0.0,0.07906084715155688,0.0007906084715155688,0.0,0.0
8,0.2861077440898547,0.002861077440898547,0.0,0.0,0.25355959294837177,0.0025355959294837177,0.0,0.0,0.25355990466089434,0.0025355990466089436,1.0,0.0,0.7957197192833833,0.007957197192833833,2.0,1.0,1.415430929799184,0.01415430929799184,3.0,2.0,0.24049452883515127,0.0024049452883515127,3.0,0.0,0.24049450036655348,0.002404945003665535,4.0,0.0,0.240494532821602,0.00240494532821602,5.0,0.0,0.7692126735836641,0.00769212673583664,6.0,1.0
9,0.2789147684268601,0.0027891476842686006,0.0,0.0,0.2553408854823209,0.0025534088548232092,0.0,0.0,0.24332535126245056,0.0024332535126245056,0.0,0.0,0.2317621819914625,0.002317621819914625,0.0,0.0,0.15437993086255064,0.0015437993086255064,0.0,0.0,0.13710432694613484,0.0013710432694613484,0.0,0.0,0.12223939544626959,0.001222393954462696,1.0,0.0,0.09714843065671887,0.0009714843065671886,1.0,0.0,0.09465759947676135,0.0009465759947676135,1.0,0.0
