,SSR_1,MSE_1,nr_variables_deleted_1,nr_correct_variables_deleted_1,ETA_1,SSR_2,MSE_2,nr_variables_deleted_2,nr_correct_variables_deleted_2,ETA_2,SSR_3,MSE_3,nr_variables_deleted_3,nr_correct_variables_deleted_3,ETA_3,SSR_4,MSE_4,nr_variables_deleted_4,nr_correct_variables_deleted_4,ETA_4,SSR_5,MSE_5,nr_variables_deleted_5,nr_correct_variables_deleted_5,ETA_5,SSR_6,MSE_6,nr_variables_deleted_6,nr_correct_variables_deleted_6,ETA_6,SSR_7,MSE_7,nr_variables_deleted_7,nr_correct_variables_deleted_7,ETA_7,SSR_8,MSE_8,nr_variables_deleted_8,nr_correct_variables_deleted_8,ETA_8,SSR_9,MSE_9,nr_variables_deleted_9,nr_correct_variables_deleted_9,ETA_9
10,0.5438840733791495,0.005438840733791497,0,0,0.010000000000000002,0.7955713769872856,0.007955713769872861,0,0,0.010000000000000002,0.7955713769872856,0.007955713769872861,1,0,0.010000000000000002,0.7955713769872856,0.007955713769872861,2,0,0.010000000000000002,0.7955713769872856,0.007955713769872861,3,0,0.010000000000000002,0.7955713769872856,0.007955713769872861,4,0,0.010000000000000002,0.7941223791032245,0.007941223791032244,4,0,0.010000000000000002,0.7947806551468051,0.007947806551468053,5,0,0.010000000000000002,0.7955713769872856,0.007955713769872861,7,0,0.010000000000000002
11,0.5438840733791495,0.005438840733791497,0,0,0.010000000000000002,0.8179871922515641,0.008179871922515642,0,0,0.010000000000000002,0.8126993445733862,0.008126993445733859,1,1,0.010000000000000002,0.8179871855889048,0.008179871855889049,2,0,0.010000000000000002,0.8181689284523088,0.008181689284523088,2,0,0.010000000000000002,0.8155084602849844,0.008155084602849846,3,1,0.010000000000000002,0.8061860996312087,0.008061860996312087,4,1,0.010000000000000002,0.8048354917446243,0.008048354917446245,5,1,0.010000000000000002,0.817987192251564,0.008179871922515642,7,0,0.010000000000000002
12,0.5438840733791495,0.005438840733791497,0,0,0.010000000000000002,0.8186302187235299,0.008186302187235301,0,0,0.010000000000000002,0.8129673202146248,0.008129673202146248,1,1,0.010000000000000002,0.7969352022765582,0.007969352022765582,2,2,0.010000000000000002,0.817399918534695,0.008173999185346949,2,1,0.010000000000000002,0.8162235742342434,0.008162235742342434,3,1,0.010000000000000002,0.814112648311657,0.00814112648311657,4,1,0.010000000000000002,0.8193485212883082,0.008193485212883081,5,0,0.010000000000000002,0.8186302187235301,0.008186302187235305,7,0,0.010000000000000002
13,0.5438840733791495,0.005438840733791497,0,0,0.010000000000000002,0.7952721881541857,0.007952721881541858,0,0,0.010000000000000002,0.7952721881541857,0.007952721881541858,1,0,0.010000000000000002,0.7952721881541862,0.007952721881541861,2,0,0.010000000000000002,0.7952721881541862,0.007952721881541861,3,0,0.010000000000000002,0.7923977196845675,0.007923977196845674,3,1,0.010000000000000002,0.7886557635317059,0.007886557635317055,4,1,0.010000000000000002,0.7914467697076129,0.007914467697076127,6,1,0.010000000000000002,0.7952721881541862,0.007952721881541861,7,0,0.010000000000000002
14,0.5438840733791495,0.005438840733791497,0,0,0.010000000000000002,0.8068339574292115,0.008068339574292113,0,0,0.010000000000000002,0.8068339564890387,0.008068339564890383,1,0,0.010000000000000002,0.7883628401677394,0.007883628401677393,2,2,0.010000000000000002,0.8059744651000034,0.008059744651000036,2,1,0.010000000000000002,0.8045256911468475,0.008045256911468474,4,1,0.010000000000000002,0.7993495626364929,0.007993495626364932,5,1,0.010000000000000002,0.8037289679725294,0.008037289679725293,6,1,0.010000000000000002,0.8068339574292115,0.008068339574292113,7,0,0.010000000000000002
15,0.5438840733791495,0.005438840733791497,0,0,0.010000000000000002,0.7918870960887999,0.007918870960888,0,0,0.010000000000000002,0.7918870960887999,0.007918870960888,1,0,0.010000000000000002,0.7918870960888004,0.007918870960888004,2,0,0.010000000000000002,0.7918870960888004,0.007918870960888004,3,0,0.010000000000000002,0.789581458325842,0.00789581458325842,4,1,0.010000000000000002,0.7865917789124633,0.007865917789124637,5,1,0.010000000000000002,0.7903461951372747,0.007903461951372748,6,1,0.010000000000000002,0.7918870960888004,0.007918870960888004,7,0,0.010000000000000002
16,0.5438840733791495,0.005438840733791497,0,0,0.010000000000000002,0.8168436005198223,0.008168436005198225,0,0,0.010000000000000002,0.8122698827437519,0.008122698827437517,1,1,0.010000000000000002,0.8130269547269976,0.008130269547269977,2,2,0.010000000000000002,0.8166784206296578,0.008166784206296575,2,1,0.010000000000000002,0.8109750752212919,0.00810975075221292,4,2,0.010000000000000002,0.8106148708731978,0.00810614870873198,5,2,0.010000000000000002,0.8120020535050267,0.008120020535050265,6,1,0.010000000000000002,0.8168436005198221,0.008168436005198223,7,0,0.010000000000000002
17,0.5438840733791495,0.005438840733791497,0,0,0.010000000000000002,0.8147316332521157,0.008147316332521158,0,0,0.010000000000000002,0.8115903306650668,0.008115903306650667,1,1,0.010000000000000002,0.7977345489330749,0.007977345489330752,2,2,0.010000000000000002,0.8140447366627672,0.00814044736662767,2,1,0.010000000000000002,0.8120923141423243,0.008120923141423242,3,1,0.010000000000000002,0.8122434951487639,0.008122434951487637,4,1,0.010000000000000002,0.8135486082907202,0.008135486082907204,6,1,0.010000000000000002,0.8147316332521158,0.00814731633252116,7,0,0.010000000000000002
18,0.5438840733791495,0.005438840733791497,0,0,0.010000000000000002,0.801076384905678,0.00801076384905678,0,0,0.010000000000000002,0.801076384905678,0.00801076384905678,1,0,0.010000000000000002,0.801076384905678,0.00801076384905678,2,0,0.010000000000000002,0.801076384905678,0.00801076384905678,3,0,0.010000000000000002,0.7984450208323809,0.007984450208323808,3,1,0.010000000000000002,0.7943140700270649,0.007943140700270648,4,1,0.010000000000000002,0.7882118682094704,0.007882118682094708,6,1,0.010000000000000002,0.801076384905678,0.00801076384905678,7,0,0.010000000000000002
19,0.5438840733791495,0.005438840733791497,0,0,0.010000000000000002,0.8198842732581741,0.00819884273258174,0,0,0.010000000000000002,0.813567878361094,0.008135678783610944,1,1,0.010000000000000002,0.8026023873134256,0.008026023873134254,2,2,0.010000000000000002,0.8188207181065154,0.008188207181065154,2,1,0.010000000000000002,0.8173799794709194,0.008173799794709195,3,1,0.010000000000000002,0.8082587624067863,0.008082587624067862,4,1,0.010000000000000002,0.8054324900933693,0.008054324900933692,5,1,0.010000000000000002,0.8206625177156359,0.00820662517715636,6,0,0.010000000000000002
20,0.5438840733791495,0.005438840733791497,0,0,0.010000000000000002,0.8037699280228475,0.008037699280228473,0,0,0.010000000000000002,0.8037699280228475,0.008037699280228473,1,0,0.010000000000000002,0.8037699280228475,0.008037699280228475,2,0,0.010000000000000002,0.8037699280228475,0.008037699280228475,3,0,0.010000000000000002,0.8008409830413867,0.008008409830413865,3,1,0.010000000000000002,0.7953112137908015,0.007953112137908017,4,1,0.010000000000000002,0.7948143075725334,0.007948143075725335,6,1,0.010000000000000002,0.8037699280228475,0.008037699280228475,7,0,0.010000000000000002
21,0.5438840733791495,0.005438840733791497,0,0,0.010000000000000002,0.820800360112844,0.008208003601128442,0,0,0.010000000000000002,0.8141068215398621,0.008141068215398624,1,1,0.010000000000000002,0.8141068829845268,0.00814106882984527,2,2,0.010000000000000002,0.8202991321751405,0.008202991321751407,2,1,0.010000000000000002,0.818317501728089,0.00818317501728089,3,1,0.010000000000000002,0.8101858565098706,0.008101858565098706,4,1,0.010000000000000002,0.8067487276493731,0.008067487276493734,6,1,0.010000000000000002,0.8212373310589811,0.00821237331058981,6,0,0.010000000000000002
22,0.5438840733791495,0.005438840733791497,0,0,0.010000000000000002,0.8172493080654308,0.008172493080654307,0,0,0.010000000000000002,0.8124162295082169,0.00812416229508217,1,1,0.010000000000000002,0.8031757262152304,0.008031757262152302,2,2,0.010000000000000002,0.8165511256922007,0.008165511256922003,2,1,0.010000000000000002,0.8148931222336954,0.008148931222336954,3,1,0.010000000000000002,0.8074927401065621,0.008074927401065624,4,1,0.010000000000000002,0.8043952269270045,0.008043952269270047,5,1,0.010000000000000002,0.8190986065124346,0.00819098606512434,6,0,0.010000000000000002
23,0.5438840733791495,0.005438840733791497,0,0,0.010000000000000002,0.8066991422895049,0.008066991422895051,0,0,0.010000000000000002,0.8066991413778387,0.008066991413778387,1,0,0.010000000000000002,0.7835402441964626,0.00783540244196463,2,2,0.010000000000000002,0.8060830240140362,0.00806083024014036,2,1,0.010000000000000002,0.804172970478308,0.00804172970478308,3,1,0.010000000000000002,0.799755397054544,0.00799755397054544,4,1,0.010000000000000002,0.797452234885051,0.007974522348850509,6,1,0.010000000000000002,0.8066991422895049,0.008066991422895051,7,0,0.010000000000000002
24,0.5438840733791495,0.005438840733791497,0,0,0.010000000000000002,0.7864315492804667,0.007864315492804665,0,0,0.010000000000000002,0.7864315492804667,0.007864315492804665,1,0,0.010000000000000002,0.7864315492804668,0.007864315492804665,2,0,0.010000000000000002,0.7864174842336779,0.007864174842336783,2,0,0.010000000000000002,0.786970222806633,0.007869702228066327,3,0,0.010000000000000002,0.7848645677704681,0.007848645677704684,4,0,0.010000000000000002,0.786102885574107,0.00786102885574107,5,0,0.010000000000000002,0.7864315492804668,0.007864315492804665,7,0,0.010000000000000002
25,0.5438840733791495,0.005438840733791497,0,0,0.010000000000000002,0.790855989895201,0.00790855989895201,0,0,0.010000000000000002,0.790855989895201,0.00790855989895201,1,0,0.010000000000000002,0.790855989895201,0.00790855989895201,2,0,0.010000000000000002,0.790855989895201,0.00790855989895201,3,0,0.010000000000000002,0.7913754895581033,0.007913754895581033,3,0,0.010000000000000002,0.78937566034025,0.007893756603402498,4,0,0.010000000000000002,0.7914733593120766,0.007914733593120764,5,0,0.010000000000000002,0.790855989895201,0.00790855989895201,7,0,0.010000000000000002
26,0.5438840733791495,0.005438840733791497,0,0,0.010000000000000002,0.8143113319543664,0.008143113319543665,0,0,0.010000000000000002,0.8114684629535037,0.008114684629535036,1,1,0.010000000000000002,0.8077910313456308,0.008077910313456308,2,2,0.010000000000000002,0.8141224393396441,0.008141224393396443,2,1,0.010000000000000002,0.8119929275973049,0.00811992927597305,3,1,0.010000000000000002,0.8064271346298125,0.00806427134629812,4,1,0.010000000000000002,0.806768219520573,0.008067682195205735,6,1,0.010000000000000002,0.8143113319543669,0.00814311331954367,7,0,0.010000000000000002
27,0.5438840733791495,0.005438840733791497,0,0,0.010000000000000002,0.8102395614734405,0.008102395614734408,0,0,0.010000000000000002,0.8102395596173748,0.008102395596173746,1,0,0.010000000000000002,0.7939615697028017,0.007939615697028017,2,2,0.010000000000000002,0.8093699272039677,0.008093699272039677,2,1,0.010000000000000002,0.8076112495129399,0.0080761124951294,3,1,0.010000000000000002,0.8066452934406475,0.00806645293440647,4,1,0.010000000000000002,0.8085960158036681,0.008085960158036677,6,1,0.010000000000000002,0.811030460996484,0.008110304609964841,6,0,0.010000000000000002
28,0.5438840733791495,0.005438840733791497,0,0,0.010000000000000002,0.7975339426523408,0.007975339426523403,0,0,0.010000000000000002,0.7975339426523408,0.007975339426523403,1,0,0.010000000000000002,0.7887682416224124,0.007887682416224125,2,2,0.010000000000000002,0.7971353302972545,0.007971353302972543,2,1,0.010000000000000002,0.7977671768567703,0.0079776717685677,3,0,0.010000000000000002,0.7960595986296268,0.007960595986296266,4,0,0.010000000000000002,0.7970086994379278,0.00797008699437928,5,0,0.010000000000000002,0.7975339426523408,0.007975339426523403,7,0,0.010000000000000002
29,0.5438840733791495,0.005438840733791497,0,0,0.010000000000000002,0.791164739964942,0.007911647399649417,0,0,0.010000000000000002,0.791164739964942,0.007911647399649417,1,0,0.010000000000000002,0.7911647399649422,0.007911647399649419,2,0,0.010000000000000002,0.7911647399649422,0.007911647399649419,3,0,0.010000000000000002,0.791281602000619,0.007912816020006192,3,0,0.010000000000000002,0.7892550519088989,0.00789255051908899,4,0,0.010000000000000002,0.7914703041952202,0.007914703041952204,5,0,0.010000000000000002,0.7911647399649422,0.007911647399649419,7,0,0.010000000000000002
