,SSR_1,MSE_1,nr_variables_deleted_1,nr_correct_variables_deleted_1,SSR_2,MSE_2,nr_variables_deleted_2,nr_correct_variables_deleted_2,SSR_3,MSE_3,nr_variables_deleted_3,nr_correct_variables_deleted_3,SSR_4,MSE_4,nr_variables_deleted_4,nr_correct_variables_deleted_4,SSR_5,MSE_5,nr_variables_deleted_5,nr_correct_variables_deleted_5,SSR_6,MSE_6,nr_variables_deleted_6,nr_correct_variables_deleted_6,SSR_7,MSE_7,nr_variables_deleted_7,nr_correct_variables_deleted_7,SSR_8,MSE_8,nr_variables_deleted_8,nr_correct_variables_deleted_8,SSR_9,MSE_9,nr_variables_deleted_9,nr_correct_variables_deleted_9
17,14.836099126816556,0.14836099126816557,0.0,0.0,14.492468875528163,0.14492468875528164,0.0,0.0,14.479343846181212,0.1447934384618121,0.0,0.0,14.427950694954358,0.14427950694954358,0.0,0.0,13.133640914977773,0.13133640914977773,0.0,0.0,12.395192331763619,0.12395192331763619,0.0,0.0,12.227980773812678,0.12227980773812679,0.0,0.0,10.463420873662473,0.10463420873662473,0.0,0.0,9.746088791093738,0.09746088791093738,0.0,0.0
18,14.83609236995712,0.1483609236995712,0.0,0.0,14.481894355298222,0.14481894355298222,0.0,0.0,15.363907762976144,0.15363907762976145,1.0,1.0,14.54397268690709,0.1454397268690709,1.0,1.0,13.228535179616195,0.13228535179616194,2.0,1.0,13.152273948458497,0.13152273948458496,2.0,0.0,13.086146082270297,0.13086146082270297,3.0,0.0,12.619206634284401,0.12619206634284402,4.0,1.0,13.703677402348118,0.1370367740234812,4.0,1.0
19,14.836099126816556,0.14836099126816557,0.0,0.0,14.492288131246637,0.14492288131246636,0.0,0.0,14.46139157585787,0.1446139157585787,0.0,0.0,14.40912055465902,0.14409120554659022,0.0,0.0,13.111842943529778,0.13111842943529778,0.0,0.0,12.395515257252406,0.12395515257252405,0.0,0.0,12.23605916839842,0.1223605916839842,0.0,0.0,10.404509073006805,0.10404509073006805,0.0,0.0,9.695548813140496,0.09695548813140496,0.0,0.0
20,14.836099126816556,0.14836099126816557,0.0,0.0,14.48456747630127,0.14484567476301272,0.0,0.0,14.484639178736533,0.14484639178736533,0.0,0.0,14.484632892530275,0.14484632892530275,0.0,0.0,13.193337470903812,0.13193337470903813,0.0,0.0,12.469807748031101,0.12469807748031102,1.0,1.0,12.96435738902561,0.1296435738902561,1.0,0.0,10.444138531430081,0.1044413853143008,1.0,0.0,9.728780288552358,0.09728780288552358,1.0,0.0
21,14.836092302020852,0.1483609230202085,0.0,0.0,14.491501205225227,0.14491501205225227,0.0,0.0,14.491501205225227,0.14491501205225227,1.0,0.0,14.477678858481607,0.14477678858481607,1.0,0.0,14.473952685606163,0.14473952685606162,2.0,0.0,14.20013138108899,0.1420013138108899,2.0,0.0,14.367590491932232,0.1436759049193223,3.0,0.0,12.643757902946788,0.1264375790294679,3.0,0.0,12.200996025118474,0.12200996025118474,4.0,0.0
22,14.836092102987637,0.14836092102987636,0.0,0.0,14.492929482887677,0.14492929482887676,0.0,0.0,14.492929420666622,0.14492929420666623,1.0,0.0,14.492929919889747,0.14492929919889747,2.0,0.0,14.46832664635784,0.1446832664635784,3.0,1.0,14.492929420666622,0.14492929420666623,4.0,0.0,14.492929420666622,0.14492929420666623,5.0,0.0,14.492929482887677,0.14492929482887676,6.0,0.0,15.228754336006315,0.15228754336006314,7.0,1.0
23,14.83609236995712,0.1483609236995712,0.0,0.0,14.487299406945379,0.14487299406945378,0.0,0.0,14.498049940175003,0.14498049940175003,1.0,1.0,14.44543661997498,0.1444543661997498,2.0,1.0,14.452930589077127,0.14452930589077126,3.0,2.0,14.184098633727157,0.14184098633727157,4.0,2.0,15.043494145189284,0.15043494145189285,5.0,2.0,15.079302467278376,0.15079302467278377,6.0,2.0,15.57911166071289,0.1557911166071289,6.0,2.0
24,14.836099126816556,0.14836099126816557,0.0,0.0,14.468875804204307,0.14468875804204306,0.0,0.0,14.468884496713605,0.14468884496713605,0.0,0.0,14.46888159720838,0.1446888159720838,0.0,0.0,14.468077065104701,0.144680770651047,1.0,0.0,12.42363536508148,0.12423635365081481,1.0,0.0,12.253287781401436,0.12253287781401437,1.0,0.0,14.058169286256518,0.1405816928625652,2.0,0.0,12.506256822047797,0.12506256822047798,2.0,0.0
25,14.83609236995712,0.1483609236995712,0.0,0.0,14.473004137886628,0.14473004137886628,0.0,0.0,14.473110492125004,0.14473110492125005,0.0,0.0,14.532560975570812,0.14532560975570813,1.0,1.0,13.261952713397568,0.13261952713397568,1.0,1.0,12.430548453455597,0.12430548453455596,2.0,0.0,12.285503918649923,0.12285503918649923,2.0,0.0,12.512125385398473,0.12512125385398473,2.0,0.0,11.960726732039436,0.11960726732039437,3.0,0.0
26,14.836099126816556,0.14836099126816557,0.0,0.0,14.492236583248541,0.1449223658324854,0.0,0.0,14.492236422672732,0.14492236422672733,1.0,0.0,14.479778405560813,0.14479778405560814,2.0,1.0,13.18435108095731,0.1318435108095731,2.0,1.0,13.68381812927045,0.1368381812927045,3.0,1.0,13.659499585761791,0.13659499585761792,4.0,1.0,15.167108382756316,0.15167108382756317,5.0,2.0,14.113106266474718,0.14113106266474718,5.0,1.0
27,14.836092102987637,0.14836092102987636,0.0,0.0,14.489906968460804,0.14489906968460806,0.0,0.0,14.489907176812046,0.14489907176812047,1.0,0.0,14.489907176812046,0.14489907176812047,2.0,0.0,14.991049544184648,0.14991049544184648,3.0,1.0,14.176631908789433,0.14176631908789433,4.0,2.0,15.210435568091285,0.15210435568091285,5.0,2.0,15.251483902768493,0.15251483902768492,6.0,2.0,15.210565595842622,0.15210565595842623,6.0,1.0
28,14.836092302020852,0.1483609230202085,0.0,0.0,14.478272881775208,0.1447827288177521,0.0,0.0,14.512511458438032,0.14512511458438032,1.0,1.0,14.467583061291093,0.14467583061291092,1.0,0.0,14.239822027859198,0.14239822027859197,2.0,1.0,13.729083658657105,0.13729083658657104,3.0,1.0,13.663794019210693,0.13663794019210693,3.0,1.0,14.308383930479874,0.14308383930479873,4.0,2.0,13.601955956644508,0.13601955956644507,5.0,2.0
