,SSR_1,MSE_1,nr_variables_deleted_1,nr_correct_variables_deleted_1,SSR_2,MSE_2,nr_variables_deleted_2,nr_correct_variables_deleted_2,SSR_3,MSE_3,nr_variables_deleted_3,nr_correct_variables_deleted_3,SSR_4,MSE_4,nr_variables_deleted_4,nr_correct_variables_deleted_4,SSR_5,MSE_5,nr_variables_deleted_5,nr_correct_variables_deleted_5,SSR_6,MSE_6,nr_variables_deleted_6,nr_correct_variables_deleted_6,SSR_7,MSE_7,nr_variables_deleted_7,nr_correct_variables_deleted_7,SSR_8,MSE_8,nr_variables_deleted_8,nr_correct_variables_deleted_8,SSR_9,MSE_9,nr_variables_deleted_9,nr_correct_variables_deleted_9
0,14.789752401949455,0.14789752401949455,0.0,0.0,12.738459734548425,0.12738459734548424,0.0,0.0,11.947507501574837,0.11947507501574836,0.0,0.0,11.947507484033414,0.11947507484033414,0.0,0.0,10.776438293800844,0.10776438293800844,0.0,0.0,10.842545367969649,0.10842545367969648,0.0,0.0,10.455095906932574,0.10455095906932574,0.0,0.0,10.355459056491604,0.10355459056491605,0.0,0.0,11.841553302638024,0.11841553302638025,0.0,0.0
1,14.66598926932564,0.1466598926932564,0.0,0.0,13.712579447072903,0.13712579447072903,0.0,0.0,15.537636082337205,0.15537636082337206,0.0,0.0,12.979857808596096,0.12979857808596096,0.0,0.0,13.147583751276386,0.13147583751276387,0.0,0.0,12.668277010755043,0.12668277010755044,0.0,0.0,12.668277185749513,0.12668277185749513,0.0,0.0,11.844511203649247,0.11844511203649248,0.0,0.0,13.99886855158026,0.1399886855158026,2.0,0.0
2,14.941549505752567,0.14941549505752566,0.0,0.0,14.663997643875351,0.1466399764387535,0.0,0.0,15.021624137261886,0.15021624137261885,0.0,0.0,14.436891302006746,0.14436891302006746,0.0,0.0,14.663997643875351,0.1466399764387535,0.0,0.0,15.25901444924137,0.1525901444924137,1.0,1.0,15.259014449228102,0.15259014449228103,1.0,1.0,15.217608849415184,0.15217608849415185,1.0,1.0,15.217608849415184,0.15217608849415185,1.0,1.0
3,14.722921575021852,0.14722921575021852,0.0,0.0,13.843234136121486,0.13843234136121485,0.0,0.0,12.826158139521775,0.12826158139521776,0.0,0.0,12.264744271816534,0.12264744271816534,0.0,0.0,11.295317512357133,0.11295317512357134,0.0,0.0,11.347742890923982,0.11347742890923981,0.0,0.0,9.667230071405395,0.09667230071405396,0.0,0.0,8.074079037996162,0.08074079037996162,0.0,0.0,6.231135124421963,0.062311351244219625,0.0,0.0
4,14.447278259143847,0.14447278259143848,0.0,0.0,13.624963131066563,0.13624963131066564,0.0,0.0,14.5388764296893,0.14538876429689299,1.0,1.0,14.212165866043547,0.14212165866043547,0.0,0.0,14.212165866043547,0.14212165866043547,0.0,0.0,15.154587715942693,0.15154587715942694,1.0,1.0,15.154560560459831,0.15154560560459832,1.0,1.0,15.154560560459831,0.15154560560459832,1.0,1.0,15.154560560459831,0.15154560560459832,1.0,1.0
5,14.954362473959428,0.1495436247395943,0.0,0.0,14.348052783236941,0.14348052783236942,0.0,0.0,13.944218404701875,0.13944218404701875,0.0,0.0,13.358084064286952,0.1335808406428695,0.0,0.0,11.466699409542517,0.11466699409542518,0.0,0.0,10.273611938554756,0.10273611938554757,0.0,0.0,9.040468898118801,0.09040468898118802,0.0,0.0,8.705311381883423,0.08705311381883422,0.0,0.0,7.560676294516284,0.07560676294516284,0.0,0.0
6,14.713201843848056,0.14713201843848056,0.0,0.0,14.582192397808464,0.14582192397808463,0.0,0.0,14.14919105066466,0.1414919105066466,0.0,0.0,14.747159850075299,0.14747159850075298,1.0,1.0,14.437928904404371,0.1443792890440437,0.0,0.0,14.493990632718095,0.14493990632718096,0.0,0.0,14.583464112843036,0.14583464112843036,1.0,1.0,14.562826048553198,0.14562826048553199,1.0,1.0,14.061406840938465,0.14061406840938465,0.0,0.0
7,14.573826000728982,0.14573826000728982,0.0,0.0,14.328521058729063,0.14328521058729063,0.0,0.0,14.185140979344968,0.14185140979344968,1.0,0.0,12.957944349739948,0.12957944349739947,1.0,0.0,11.512897170703381,0.1151289717070338,0.0,0.0,11.082316255712724,0.11082316255712725,0.0,0.0,8.258167878719483,0.08258167878719483,0.0,0.0,6.849187420779116,0.06849187420779117,0.0,0.0,5.916103109890642,0.05916103109890642,0.0,0.0
8,14.77160948681294,0.1477160948681294,0.0,0.0,13.805064015134622,0.13805064015134622,0.0,0.0,13.805063477110004,0.13805063477110002,0.0,0.0,16.125363769980122,0.16125363769980122,1.0,1.0,16.9643208128696,0.16964320812869602,1.0,1.0,13.385880556225938,0.13385880556225938,0.0,0.0,13.38588042277141,0.1338588042277141,0.0,0.0,13.38588042277141,0.1338588042277141,0.0,0.0,15.800181360144009,0.15800181360144008,0.0,0.0
9,14.118542806083966,0.14118542806083967,0.0,0.0,13.692643545843007,0.13692643545843006,0.0,0.0,13.42526240386239,0.1342526240386239,0.0,0.0,12.617832216896634,0.12617832216896635,1.0,0.0,9.273292035974736,0.09273292035974735,0.0,0.0,8.564589453569202,0.08564589453569202,0.0,0.0,7.963392858488518,0.07963392858488519,0.0,0.0,6.374021404783148,0.06374021404783148,0.0,0.0,6.864994809326499,0.068649948093265,0.0,0.0
10,14.87091863082416,0.1487091863082416,0.0,0.0,14.738782061656993,0.14738782061656994,0.0,0.0,13.983587909127,0.13983587909127,0.0,0.0,13.802228550997997,0.13802228550997997,1.0,0.0,13.652244592942171,0.13652244592942173,2.0,0.0,12.202780425500634,0.12202780425500634,1.0,0.0,11.772736584008753,0.11772736584008753,0.0,0.0,11.772736571500019,0.11772736571500018,0.0,0.0,10.878369279109268,0.10878369279109268,0.0,0.0
11,15.008395747260444,0.15008395747260445,0.0,0.0,14.878048489094798,0.14878048489094797,0.0,0.0,14.783267966934794,0.14783267966934793,0.0,0.0,14.783268151141364,0.14783268151141363,0.0,0.0,14.783267966934794,0.14783267966934793,0.0,0.0,13.573327672696172,0.13573327672696173,0.0,0.0,14.56820930705021,0.14568209307050212,0.0,0.0,13.95757077246462,0.1395757077246462,0.0,0.0,14.56820930705021,0.14568209307050212,0.0,0.0
12,14.863365358438296,0.14863365358438296,0.0,0.0,13.474242701243988,0.13474242701243988,0.0,0.0,15.757925656763927,0.15757925656763927,0.0,0.0,12.59955714537732,0.1259955714537732,0.0,0.0,14.192918873718448,0.14192918873718446,0.0,0.0,13.607949673165418,0.13607949673165418,0.0,0.0,12.044605814667404,0.12044605814667404,0.0,0.0,11.580291874731973,0.11580291874731972,0.0,0.0,10.404802011797932,0.10404802011797931,0.0,0.0
13,14.876902309122276,0.14876902309122275,0.0,0.0,14.825647145264771,0.1482564714526477,0.0,0.0,14.82564715016175,0.1482564715016175,0.0,0.0,14.825647145314948,0.14825647145314946,0.0,0.0,15.63512360402383,0.1563512360402383,1.0,1.0,15.183456974577178,0.15183456974577178,0.0,0.0,15.993495236595772,0.15993495236595773,2.0,2.0,14.832194369364927,0.14832194369364926,1.0,0.0,15.09189717087844,0.1509189717087844,2.0,1.0
14,13.355763858575614,0.13355763858575614,0.0,0.0,13.474614380965562,0.13474614380965563,0.0,0.0,12.915682513927978,0.12915682513927979,0.0,0.0,12.529911959985634,0.12529911959985635,0.0,0.0,12.117949004260591,0.12117949004260592,1.0,0.0,11.324387350158952,0.11324387350158953,0.0,0.0,10.719012942656665,0.10719012942656665,1.0,0.0,9.868732132538323,0.09868732132538323,1.0,0.0,9.705775740606928,0.09705775740606928,1.0,0.0
15,14.715740574631088,0.14715740574631087,0.0,0.0,14.311831076873354,0.14311831076873355,0.0,0.0,13.546287122110902,0.13546287122110903,0.0,0.0,12.775715335718523,0.12775715335718524,0.0,0.0,13.135899420917104,0.13135899420917105,0.0,0.0,11.59071456163134,0.1159071456163134,0.0,0.0,10.50136938913952,0.1050136938913952,0.0,0.0,10.550525588748318,0.10550525588748318,0.0,0.0,11.06199418441998,0.1106199418441998,0.0,0.0
16,14.394181855655663,0.14394181855655663,0.0,0.0,14.112356330045944,0.14112356330045944,0.0,0.0,14.112356330045944,0.14112356330045944,0.0,0.0,13.492912185311328,0.1349291218531133,0.0,0.0,13.151368731738454,0.13151368731738455,0.0,0.0,13.15136873386262,0.1315136873386262,0.0,0.0,12.32927033565452,0.1232927033565452,0.0,0.0,12.32927033565452,0.1232927033565452,0.0,0.0,13.128130263529107,0.13128130263529106,0.0,0.0
