,SSR_1,MSE_1,nr_variables_deleted_1,nr_correct_variables_deleted_1,ETA_1,SSR_2,MSE_2,nr_variables_deleted_2,nr_correct_variables_deleted_2,ETA_2,SSR_3,MSE_3,nr_variables_deleted_3,nr_correct_variables_deleted_3,ETA_3,SSR_4,MSE_4,nr_variables_deleted_4,nr_correct_variables_deleted_4,ETA_4,SSR_5,MSE_5,nr_variables_deleted_5,nr_correct_variables_deleted_5,ETA_5,SSR_6,MSE_6,nr_variables_deleted_6,nr_correct_variables_deleted_6,ETA_6,SSR_7,MSE_7,nr_variables_deleted_7,nr_correct_variables_deleted_7,ETA_7,SSR_8,MSE_8,nr_variables_deleted_8,nr_correct_variables_deleted_8,ETA_8,SSR_9,MSE_9,nr_variables_deleted_9,nr_correct_variables_deleted_9,ETA_9
10,15.491523079633154,0.15491523079633152,1,1,0.025,15.768445126203659,0.15768445126203662,2,2,0.04000000000000001,15.768445126203659,0.15768445126203662,3,2,0.04600000000000001,15.768445126203659,0.15768445126203662,4,2,0.049000000000000016,15.768445126203659,0.15768445126203662,5,2,0.04600000000000001,15.768445126203659,0.15768445126203662,6,2,0.046000000000000006,15.768445126203659,0.15768445126203662,7,2,0.04900000000000001,15.768445126203659,0.15768445126203662,8,2,0.05200000000000001,15.768445126203659,0.15768445126203662,9,2,0.046000000000000006
11,15.761275972479941,0.15761275972479943,1,1,0.025,15.610275762202798,0.156102757622028,2,2,0.04000000000000001,15.610275762202798,0.156102757622028,3,2,0.04600000000000001,15.610275762202798,0.156102757622028,4,2,0.049000000000000016,15.610275762202798,0.156102757622028,5,2,0.04600000000000001,15.610275762202798,0.156102757622028,6,2,0.046000000000000006,15.610275762202798,0.156102757622028,7,2,0.04900000000000001,15.610275762202798,0.156102757622028,8,2,0.05200000000000001,15.610275762202798,0.156102757622028,9,2,0.046000000000000006
12,16.304333855621163,0.16304333855621156,0,0,0.025,17.309621150065087,0.17309621150065088,2,2,0.04000000000000001,17.309621150065087,0.17309621150065088,3,2,0.04600000000000001,17.309621150065087,0.17309621150065088,4,2,0.049000000000000016,17.309621150065087,0.17309621150065088,5,2,0.04600000000000001,17.309621150065087,0.17309621150065088,6,2,0.046000000000000006,17.309621150065087,0.17309621150065088,7,2,0.04900000000000001,17.309621150065087,0.17309621150065088,8,2,0.05200000000000001,17.309621150065087,0.17309621150065088,9,2,0.046000000000000006
13,16.336363271626055,0.16336363271626056,0,0,0.025,15.99349731105855,0.15993497311058552,2,2,0.04000000000000001,15.99349731105855,0.15993497311058552,3,2,0.04600000000000001,15.99349731105855,0.15993497311058552,4,2,0.049000000000000016,15.99349731105855,0.15993497311058552,5,2,0.04600000000000001,15.99349731105855,0.15993497311058552,6,2,0.046000000000000006,15.99349731105855,0.15993497311058552,7,2,0.04900000000000001,15.99349731105855,0.15993497311058552,8,2,0.05200000000000001,15.99349731105855,0.15993497311058552,9,2,0.046000000000000006
14,15.220231233799876,0.15220231233799875,1,1,0.025,15.118392660448546,0.15118392660448537,2,2,0.04000000000000001,15.118392660448546,0.15118392660448537,3,2,0.04600000000000001,15.118392660448546,0.15118392660448537,4,2,0.049000000000000016,15.118392660448546,0.15118392660448537,5,2,0.04600000000000001,15.118392660448546,0.15118392660448537,6,2,0.046000000000000006,15.118392660448546,0.15118392660448537,7,2,0.04900000000000001,15.118392660448546,0.15118392660448537,8,2,0.05200000000000001,15.118392660448546,0.15118392660448537,9,2,0.046000000000000006
15,15.1209917737479,0.151209917737479,1,1,0.025,14.795936163990728,0.14795936163990728,2,2,0.04000000000000001,14.795936163990728,0.14795936163990728,3,2,0.04600000000000001,14.795936163990728,0.14795936163990728,4,2,0.049000000000000016,14.795936163990728,0.14795936163990728,5,2,0.04600000000000001,14.795936163990728,0.14795936163990728,6,2,0.046000000000000006,14.795936163990728,0.14795936163990728,7,2,0.04900000000000001,14.795936163990728,0.14795936163990728,8,2,0.05200000000000001,14.795936163990728,0.14795936163990728,9,2,0.046000000000000006
16,16.156039019129906,0.16156039019129903,0,0,0.025,16.888767475493726,0.16888767475493727,2,2,0.04000000000000001,16.888767475493726,0.16888767475493727,3,2,0.04600000000000001,16.888767475493726,0.16888767475493727,4,2,0.049000000000000016,16.888767475493726,0.16888767475493727,5,2,0.04600000000000001,16.888767475493726,0.16888767475493727,6,2,0.046000000000000006,16.888767475493726,0.16888767475493727,7,2,0.04900000000000001,16.888767475493726,0.16888767475493727,8,2,0.05200000000000001,16.888767475493726,0.16888767475493727,9,2,0.046000000000000006
17,15.615352266592659,0.15615352266592664,0,0,0.025,17.01923486026643,0.1701923486026643,2,2,0.04000000000000001,17.01923486026643,0.1701923486026643,3,2,0.04600000000000001,17.01923486026643,0.1701923486026643,4,2,0.049000000000000016,17.01923486026643,0.1701923486026643,5,2,0.04600000000000001,17.01923486026643,0.1701923486026643,6,2,0.046000000000000006,17.01923486026643,0.1701923486026643,7,2,0.04900000000000001,17.01923486026643,0.1701923486026643,8,2,0.05200000000000001,17.01923486026643,0.1701923486026643,9,2,0.046000000000000006
18,15.91480798978358,0.15914807989783566,0,0,0.025,16.572559631038814,0.1657255963103882,2,2,0.04000000000000001,16.572559631038814,0.1657255963103882,3,2,0.04600000000000001,16.572559631038814,0.1657255963103882,4,2,0.049000000000000016,16.572559631038814,0.1657255963103882,5,2,0.04600000000000001,16.572559631038814,0.1657255963103882,6,2,0.046000000000000006,16.572559631038814,0.1657255963103882,7,2,0.04900000000000001,16.572559631038814,0.1657255963103882,8,2,0.05200000000000001,16.572559631038814,0.1657255963103882,9,2,0.046000000000000006
19,15.97668766594412,0.15976687665944117,1,1,0.025,15.796926950869759,0.15796926950869758,2,2,0.04000000000000001,15.796926950869759,0.15796926950869758,3,2,0.04600000000000001,15.796926950869759,0.15796926950869758,4,2,0.049000000000000016,15.796926950869759,0.15796926950869758,5,2,0.04600000000000001,15.796926950869759,0.15796926950869758,6,2,0.046000000000000006,15.796926950869759,0.15796926950869758,7,2,0.04900000000000001,15.796926950869759,0.15796926950869758,8,2,0.05200000000000001,15.796926950869759,0.15796926950869758,9,2,0.046000000000000006
20,15.510887730992486,0.15510887730992487,1,1,0.025,15.041176734633423,0.1504117673463342,2,2,0.04000000000000001,15.041176734633423,0.1504117673463342,3,2,0.04600000000000001,15.041176734633423,0.1504117673463342,4,2,0.049000000000000016,15.041176734633423,0.1504117673463342,5,2,0.04600000000000001,15.041176734633423,0.1504117673463342,6,2,0.046000000000000006,15.041176734633423,0.1504117673463342,7,2,0.04900000000000001,15.041176734633423,0.1504117673463342,8,2,0.05200000000000001,15.041176734633423,0.1504117673463342,9,2,0.046000000000000006
21,16.159521407293177,0.16159521407293181,0,0,0.025,16.84150412480515,0.16841504124805148,2,2,0.04000000000000001,16.84150412480515,0.16841504124805148,3,2,0.04600000000000001,16.84150412480515,0.16841504124805148,4,2,0.049000000000000016,16.84150412480515,0.16841504124805148,5,2,0.04600000000000001,16.84150412480515,0.16841504124805148,6,2,0.046000000000000006,16.84150412480515,0.16841504124805148,7,2,0.04900000000000001,16.84150412480515,0.16841504124805148,8,2,0.05200000000000001,16.84150412480515,0.16841504124805148,9,2,0.046000000000000006
22,15.600883460375629,0.15600883460375628,1,1,0.025,15.845861479563563,0.1584586147956357,2,2,0.04000000000000001,15.845861479563563,0.1584586147956357,3,2,0.04600000000000001,15.845861479563563,0.1584586147956357,4,2,0.049000000000000016,15.845861479563563,0.1584586147956357,5,2,0.04600000000000001,15.845861479563563,0.1584586147956357,6,2,0.046000000000000006,15.845861479563563,0.1584586147956357,7,2,0.04900000000000001,15.845861479563563,0.1584586147956357,8,2,0.05200000000000001,15.845861479563563,0.1584586147956357,9,2,0.046000000000000006
23,16.30888798822608,0.16308887988226078,0,0,0.025,16.576886740099212,0.16576886740099211,2,2,0.04000000000000001,16.576886740099212,0.16576886740099211,3,2,0.04600000000000001,16.576886740099212,0.16576886740099211,4,2,0.049000000000000016,16.576886740099212,0.16576886740099211,5,2,0.04600000000000001,16.576886740099212,0.16576886740099211,6,2,0.046000000000000006,16.576886740099212,0.16576886740099211,7,2,0.04900000000000001,16.576886740099212,0.16576886740099211,8,2,0.05200000000000001,16.576886740099212,0.16576886740099211,9,2,0.046000000000000006
24,14.98203640074452,0.1498203640074452,1,1,0.025,14.956076183694071,0.14956076183694073,2,2,0.04000000000000001,14.956076183694071,0.14956076183694073,3,2,0.04600000000000001,14.956076183694071,0.14956076183694073,4,2,0.049000000000000016,14.956076183694071,0.14956076183694073,5,2,0.04600000000000001,14.956076183694071,0.14956076183694073,6,2,0.046000000000000006,14.956076183694071,0.14956076183694073,7,2,0.04900000000000001,14.956076183694071,0.14956076183694073,8,2,0.05200000000000001,14.956076183694071,0.14956076183694073,9,2,0.046000000000000006
25,14.804505972013663,0.14804505972013662,1,1,0.025,15.302588436981505,0.1530258843698151,2,2,0.04000000000000001,15.302588436981505,0.1530258843698151,3,2,0.04600000000000001,15.302588436981505,0.1530258843698151,4,2,0.049000000000000016,15.302588436981505,0.1530258843698151,5,2,0.04600000000000001,15.302588436981505,0.1530258843698151,6,2,0.046000000000000006,15.302588436981505,0.1530258843698151,7,2,0.04900000000000001,15.302588436981505,0.1530258843698151,8,2,0.05200000000000001,15.302588436981505,0.1530258843698151,9,2,0.046000000000000006
26,14.816532459930697,0.14816532459930698,1,1,0.025,14.857506090151592,0.14857506090151593,2,2,0.04000000000000001,14.857506090151592,0.14857506090151593,3,2,0.04600000000000001,14.857506090151592,0.14857506090151593,4,2,0.049000000000000016,14.857506090151592,0.14857506090151593,5,2,0.04600000000000001,14.857506090151592,0.14857506090151593,6,2,0.046000000000000006,14.857506090151592,0.14857506090151593,7,2,0.04900000000000001,14.857506090151592,0.14857506090151593,8,2,0.05200000000000001,14.857506090151592,0.14857506090151593,9,2,0.046000000000000006
27,16.28128319190906,0.16281283191909066,0,0,0.025,15.416964207689176,0.15416964207689177,2,2,0.04000000000000001,15.416964207689176,0.15416964207689177,3,2,0.04600000000000001,15.416964207689176,0.15416964207689177,4,2,0.049000000000000016,15.416964207689176,0.15416964207689177,5,2,0.04600000000000001,15.416964207689176,0.15416964207689177,6,2,0.046000000000000006,15.416964207689176,0.15416964207689177,7,2,0.04900000000000001,15.416964207689176,0.15416964207689177,8,2,0.05200000000000001,15.416964207689176,0.15416964207689177,9,2,0.046000000000000006
28,16.02167974467052,0.16021679744670514,0,0,0.025,16.728620482877517,0.16728620482877518,2,2,0.04000000000000001,16.728620482877517,0.16728620482877518,3,2,0.04600000000000001,16.728620482877517,0.16728620482877518,4,2,0.049000000000000016,16.728620482877517,0.16728620482877518,5,2,0.04600000000000001,16.728620482877517,0.16728620482877518,6,2,0.046000000000000006,16.728620482877517,0.16728620482877518,7,2,0.04900000000000001,16.728620482877517,0.16728620482877518,8,2,0.05200000000000001,16.728620482877517,0.16728620482877518,9,2,0.046000000000000006
29,16.249565620021386,0.16249565620021392,1,1,0.025,16.556350449061664,0.1655635044906166,2,2,0.04000000000000001,16.556350449061664,0.1655635044906166,3,2,0.04600000000000001,16.556350449061664,0.1655635044906166,4,2,0.049000000000000016,16.556350449061664,0.1655635044906166,5,2,0.04600000000000001,16.556350449061664,0.1655635044906166,6,2,0.046000000000000006,16.556350449061664,0.1655635044906166,7,2,0.04900000000000001,16.556350449061664,0.1655635044906166,8,2,0.05200000000000001,16.556350449061664,0.1655635044906166,9,2,0.046000000000000006
